"truth_form","fitted_form","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","usable","status","error","file"
"mse","rate_state",43,2043,1000429,2470,8.7760126153628,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00735183748784136,FALSE,FALSE,"fitted",NA,"rep_0043_fit_rate_state.rds"
"mse","rate_state",44,2044,1000432,2931,11.1348306337992,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00830886863861426,FALSE,FALSE,"fitted",NA,"rep_0044_fit_rate_state.rds"
"mse","rate_state",45,2045,1000435,4450,18.4520662506421,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00810619781131922,FALSE,FALSE,"fitted",NA,"rep_0045_fit_rate_state.rds"
"mse","rate_state",46,2046,1000438,2715,9.32670219739278,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00727557927846491,FALSE,FALSE,"fitted",NA,"rep_0046_fit_rate_state.rds"
"mse","rate_state",47,2047,1000441,3261,12.8833504835765,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00753729290788567,FALSE,FALSE,"fitted",NA,"rep_0047_fit_rate_state.rds"
"mse","rate_state",48,2048,1000444,1817,6.29928656816483,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.014768136600923,FALSE,FALSE,"fitted",NA,"rep_0048_fit_rate_state.rds"
"mse","rate_state",49,2049,1000447,2120,7.2705309510231,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00837372280174494,FALSE,FALSE,"fitted",NA,"rep_0049_fit_rate_state.rds"
"mse","rate_state",50,2050,1000450,4719,19.524079533418,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00686371988985616,FALSE,FALSE,"fitted",NA,"rep_0050_fit_rate_state.rds"
"mse","rate_state",51,2051,1000453,3917,14.9857558012009,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0111740417130314,FALSE,FALSE,"fitted",NA,"rep_0051_fit_rate_state.rds"
"mse","rate_state",52,2052,1000456,4463,17.0569304982821,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00686826108414769,FALSE,FALSE,"fitted",NA,"rep_0052_fit_rate_state.rds"
"mse","rate_state",53,2053,1000459,2018,7.75877793629964,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.000119484388155712,FALSE,FALSE,"fitted",NA,"rep_0053_fit_rate_state.rds"
"mse","rate_state",54,2054,1000462,3341,14.238089732329,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,3.9657321097817e-56,TRUE,FALSE,"fitted",NA,"rep_0054_fit_rate_state.rds"
"mse","rate_state",55,2055,1000465,2417,9.15624065001806,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0114715810593523,FALSE,FALSE,"fitted",NA,"rep_0055_fit_rate_state.rds"
"mse","rate_state",56,2056,1000468,4005,17.3384080648422,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00566327642925565,FALSE,FALSE,"fitted",NA,"rep_0056_fit_rate_state.rds"
"mse","rate_state",57,2057,1000471,3374,13.2512511491776,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00747972579216621,FALSE,FALSE,"fitted",NA,"rep_0057_fit_rate_state.rds"
"mse","rate_state",58,2058,1000474,3844,16.2793129642804,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0112012726859388,FALSE,FALSE,"fitted",NA,"rep_0058_fit_rate_state.rds"
"mse","rate_state",59,2059,1000477,5450,25.2132901310921,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0093770293299201,FALSE,FALSE,"fitted",NA,"rep_0059_fit_rate_state.rds"
"mse","rate_state",60,2060,1000480,2590,8.83083763122559,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,8.84229921992405e-58,TRUE,FALSE,"fitted",NA,"rep_0060_fit_rate_state.rds"
"mse","rate_state",61,2061,1000483,4478,19.6292858521144,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0058543992997231,FALSE,FALSE,"fitted",NA,"rep_0061_fit_rate_state.rds"
"mse","rate_state",62,2062,1000486,5537,26.5592827002207,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0079586054134499,FALSE,FALSE,"fitted",NA,"rep_0062_fit_rate_state.rds"
"mse","rate_state",63,2063,1000489,3419,13.6699557979902,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0116745279947333,FALSE,FALSE,"fitted",NA,"rep_0063_fit_rate_state.rds"
"mse","rate_state",64,2064,1000492,6763,39.8338231523832,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00961539052530855,FALSE,FALSE,"fitted",NA,"rep_0064_fit_rate_state.rds"
"mse","rate_state",65,2065,1000495,3114,11.5129342516263,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,5.40357642492592e-66,TRUE,FALSE,"fitted",NA,"rep_0065_fit_rate_state.rds"
"mse","rate_state",66,2066,1000498,3036,10.8381134668986,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00866185041588115,FALSE,FALSE,"fitted",NA,"rep_0066_fit_rate_state.rds"
"mse","rate_state",67,2067,1000501,2401,8.1605596502622,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00741372578345206,FALSE,FALSE,"fitted",NA,"rep_0067_fit_rate_state.rds"
"mse","rate_state",68,2068,1000504,2593,9.30079941352208,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,1.18983457360741e-05,FALSE,FALSE,"fitted",NA,"rep_0068_fit_rate_state.rds"
"mse","rate_state",69,2069,1000507,3231,3.75619303385417,"inla_failure",FALSE,FALSE,TRUE,FALSE,FALSE,29,0.0110442453939012,FALSE,FALSE,"fitted",NA,"rep_0069_fit_rate_state.rds"
"mse","rate_state",70,2070,1000510,10156,72.3166006843249,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00632388684160619,FALSE,FALSE,"fitted",NA,"rep_0070_fit_rate_state.rds"
