"truth_form","fitted_form","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","usable","status","error","file"
"ou","mse",18,1018,1000053,6894,20.7223693172137,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,42,0.00411184105256464,FALSE,TRUE,"fitted",NA,"rep_0018_fit_mse.rds"
"ou","rate_state",18,1018,1000054,6894,17.9714558005333,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,42,0.00414826537953952,FALSE,TRUE,"fitted",NA,"rep_0018_fit_rate_state.rds"
"ou","ou",19,1019,1000055,3023,3.31810384988785,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00627145635717072,FALSE,TRUE,"fitted",NA,"rep_0019_fit_ou.rds"
"ou","mse",19,1019,1000056,3023,5.46116601626078,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00627150110758339,FALSE,TRUE,"fitted",NA,"rep_0019_fit_mse.rds"
"ou","rate_state",19,1019,1000057,3023,10.5773544152578,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,78,0.00632736192310415,FALSE,TRUE,"fitted",NA,"rep_0019_fit_rate_state.rds"
"ou","ou",20,1020,1000058,2956,4.09087233146032,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,29,0.00635831013607278,FALSE,TRUE,"fitted",NA,"rep_0020_fit_ou.rds"
"ou","mse",20,1020,1000059,2956,7.1950635155042,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,49,0.00636214967043902,FALSE,TRUE,"fitted",NA,"rep_0020_fit_mse.rds"
"ou","rate_state",20,1020,1000060,2956,4.54343801339467,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00640121276948649,FALSE,TRUE,"fitted",NA,"rep_0020_fit_rate_state.rds"
"ou","ou",21,1021,1000061,2472,4.00484919945399,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,32,0.0068709909195909,FALSE,TRUE,"fitted",NA,"rep_0021_fit_ou.rds"
"ou","mse",21,1021,1000062,2472,4.58153326511383,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,44,0.00689752020200317,FALSE,TRUE,"fitted",NA,"rep_0021_fit_mse.rds"
"ou","rate_state",21,1021,1000063,2472,2.30174614985784,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,19,0.00696877199764981,FALSE,TRUE,"fitted",NA,"rep_0021_fit_rate_state.rds"
"ou","ou",22,1022,1000064,3490,3.87972938219706,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,29,0.00589433625720012,FALSE,TRUE,"fitted",NA,"rep_0022_fit_ou.rds"
"ou","mse",22,1022,1000065,3490,6.17472740014394,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00590182928387617,FALSE,TRUE,"fitted",NA,"rep_0022_fit_mse.rds"
"ou","rate_state",22,1022,1000066,3490,11.1031712690989,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,86,0.00594392537367238,FALSE,TRUE,"fitted",NA,"rep_0022_fit_rate_state.rds"
"ou","ou",23,1023,1000067,3191,3.15178124904633,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,30,0.00605737517228631,FALSE,TRUE,"fitted",NA,"rep_0023_fit_ou.rds"
"ou","mse",23,1023,1000068,3191,6.79487083355586,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00606021126121284,FALSE,TRUE,"fitted",NA,"rep_0023_fit_mse.rds"
"ou","rate_state",23,1023,1000069,3191,6.07327535152435,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,49,0.00612750567391163,FALSE,TRUE,"fitted",NA,"rep_0023_fit_rate_state.rds"
"ou","ou",24,1024,1000070,3105,3.73051882982254,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00598458208790883,FALSE,TRUE,"fitted",NA,"rep_0024_fit_ou.rds"
"ou","mse",24,1024,1000071,3105,4.76240603526433,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00599268276065263,FALSE,TRUE,"fitted",NA,"rep_0024_fit_mse.rds"
"ou","rate_state",24,1024,1000072,3105,6.02720858256022,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,46,0.00608893670862862,FALSE,TRUE,"fitted",NA,"rep_0024_fit_rate_state.rds"
