"truth_form","rep","n_fit","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","degenerate","usable","min_sd","B","one_minus_B","ta","fit_result"
"MSE truth",49,2120,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00837372280174494,0.999997876081785,2.12391821508007e-06,60.7159020508628,"Non-usable"
"MSE truth",50,4719,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00686371988985616,0.999701932742763,0.000298067257237355,60.3526449007714,"Non-usable"
"MSE truth",51,3917,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0111740417130314,0.999975432101501,2.45678984986952e-05,7.62354579856827,"Non-usable"
"MSE truth",52,4463,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00686826108414769,0.9998115663487,0.000188433651299946,88.8396124197106,"Non-usable"
"MSE truth",53,2018,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000119484388155712,0.999999999980479,1.95208293973792e-11,152.267819774056,"Non-usable"
"MSE truth",54,3341,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.9657321097817e-56,0.999999999961401,3.8598679807933e-11,175.228552166878,"Degenerate"
"MSE truth",55,2417,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0114715810593523,0.99997924189637,2.07581036303361e-05,19.4452256978427,"Non-usable"
"MSE truth",56,4005,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00566327642925565,0.999617873348177,0.000382126651823467,27.7911076532462,"Non-usable"
"MSE truth",57,3374,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00747972579216621,0.999764033395198,0.000235966604801741,135.854526137236,"Non-usable"
"MSE truth",58,3844,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0112012726859388,0.999964208726298,3.57912737017907e-05,9.12497445707188,"Non-usable"
"MSE truth",59,5450,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0093770293299201,0.999981972380465,1.8027619535177e-05,16.3120609457065,"Non-usable"
"MSE truth",60,2590,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8.84229921992405e-58,0.999447221363076,0.000552778636923601,200,"Degenerate"
"MSE truth",61,4478,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0058543992997231,0.999870512269332,0.000129487730668121,49.9111593432709,"Non-usable"
"MSE truth",62,5537,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0079586054134499,0.999432549648676,0.000567450351324328,158.961361299287,"Non-usable"
"MSE truth",63,3419,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0116745279947333,0.999968345218902,3.16547810981227e-05,7.72063781788405,"Non-usable"
"MSE truth",64,6763,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00961539052530855,0.999778680061238,0.000221319938761733,8.53302415145419,"Non-usable"
"MSE truth",65,3114,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.40357642492592e-66,0.999999999962385,3.76154662973249e-11,181.497200186889,"Degenerate"
"MSE truth",66,3036,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00866185041588115,0.999756240607511,0.000243759392489107,78.4661563354275,"Non-usable"
"MSE truth",67,2401,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00741372578345206,0.999677274854972,0.000322725145028291,31.1255087011731,"Non-usable"
"MSE truth",68,2593,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.18983457360741e-05,0.999999999962901,3.70985464570595e-11,155.014415379329,"Non-usable"
"MSE truth",69,3231,"inla_failure",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0110442453939012,0.99998695996564,1.30400343595349e-05,25.5289477598127,"Non-usable"
"MSE truth",70,10156,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00632388684160619,0.999192257336395,0.00080774266360506,84.4909825664656,"Non-usable"
"MSE truth",71,3471,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0112791372037526,0.999805084190756,0.000194915809243912,7.38888624616487,"Non-usable"
"MSE truth",72,3260,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.96431726050237e-05,0.999453146569709,0.000546853430290706,142.394611988307,"Non-usable"
"MSE truth",73,4942,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00807653697739939,0.329899390131364,0.670100609868636,0.80262008169941,"Non-usable"
"MSE truth",74,2483,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9.26870049921697e-84,0.999999999962641,3.73587827340316e-11,183.872306045415,"Degenerate"
"MSE truth",75,2675,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0120824118924107,0.999769139851959,0.000230860148041412,8.32092009177585,"Non-usable"
"MSE truth",76,3191,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0109689608541222,0.999980486979164,1.95130208358041e-05,17.8452796394178,"Non-usable"
"MSE truth",77,2829,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00749857078529911,0.999938798765392,6.12012346075108e-05,82.7342813465439,"Non-usable"
"MSE truth",78,4138,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.2468496713659e-49,0.999999999965504,3.4496405731943e-11,173.312175346916,"Degenerate"
"MSE truth",79,3945,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.011472723840318,0.999785334782954,0.00021466521704594,6.1224161048471,"Non-usable"
"MSE truth",80,3392,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0102908203374162,0.999982906745566,1.70932544344415e-05,18.3366065584134,"Non-usable"
"MSE truth",81,4047,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.46337445706509e-81,0.999447221363076,0.000552778636923601,200,"Degenerate"
"MSE truth",82,6724,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.65248408729387e-21,0.999999999962657,3.73432396116868e-11,168.391346808942,"Degenerate"
"MSE truth",83,7421,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00469449557524559,0.999755501101341,0.000244498898659407,29.8304335742405,"Non-usable"
"MSE truth",84,2590,"inla_failure",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00902143029393547,0.999583942719854,0.000416057280146376,27.5837013222749,"Non-usable"
"MSE truth",85,6850,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.01232607386746e-13,0.999999999964211,3.57889273772116e-11,163.139414911901,"Degenerate"
"MSE truth",86,1847,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00859968013601184,0.999940629555653,5.93704443467846e-05,120.475264926855,"Non-usable"
"MSE truth",87,4018,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00707054317738845,0.999753651554736,0.000246348445264499,137.610077026179,"Non-usable"
"MSE truth",88,1994,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.0194042292185e-94,0.99999999996132,3.86795040441257e-11,185.028626266288,"Degenerate"
"MSE truth",89,6886,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6.0671795319892e-28,0.999447221363076,0.000552778636923601,200,"Degenerate"
"MSE truth",90,3216,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.87264004781546e-109,0.999447221363076,0.000552778636923601,200,"Degenerate"
"MSE truth",91,3816,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00645469461191221,0.999809205096513,0.00019079490348739,42.9452602742107,"Non-usable"
"MSE truth",92,9058,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00845960035191259,0.999822546573253,0.000177453426746577,120.902488823933,"Non-usable"
"MSE truth",93,6264,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8.33003332414063e-30,0.999447221363076,0.000552778636923601,200,"Degenerate"
"MSE truth",94,4680,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00994527282565683,0.999986982952806,1.30170471942526e-05,24.5060580024997,"Non-usable"
"MSE truth",95,2109,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00887147401327204,0.999938877202187,6.1122797813451e-05,111.633177672148,"Non-usable"
"MSE truth",96,9984,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00921743902364494,0.999881384772912,0.000118615227087671,6.89067515384203,"Non-usable"
"MSE truth",97,2192,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125210245953162,0.999829457835082,0.000170542164917742,14.6703744236501,"Non-usable"
"MSE truth",98,3661,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.94511682702301e-61,0.999999999968048,3.19524406933169e-11,176.314237151372,"Degenerate"
"MSE truth",99,6664,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00944629309230585,0.999969296581955,3.07034180448973e-05,21.497325462318,"Non-usable"
"MSE truth",100,3200,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.87685068252398e-97,0.999999999962932,3.70683483907897e-11,185.275825809986,"Degenerate"
"RS truth",1,3263,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00606891835008327,0.999900336569886,9.96634301138055e-05,189.080555168724,"Usable"
"RS truth",2,2355,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00684475979692237,0.999912298791586,8.77012084138373e-05,177.454010802632,"Usable"
"RS truth",3,1841,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00744186757348119,0.999869205059633,0.000130794940367274,144.473784982576,"Usable"
"RS truth",4,2299,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00681034829310511,0.999910579525932,8.94204740681248e-05,179.710981971872,"Usable"
"RS truth",5,2061,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00736557679808714,0.999897833998324,0.000102166001676007,189.636849725044,"Usable"
"RS truth",6,5129,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00474207341904104,0.999905212088608,9.47879113917249e-05,180.170737057403,"Usable"
"RS truth",7,2046,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00720473539868747,0.999909844371933,9.01556280674676e-05,202.368116268276,"Usable"
"RS truth",8,3637,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00568829221233268,0.999913555175137,8.64448248628635e-05,209.225536938536,"Usable"
"RS truth",9,2869,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00636647356627853,0.999900873680115,9.91263198846237e-05,160.168891615235,"Usable"
"RS truth",10,2375,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00707489217777199,0.999908468922488,9.15310775120304e-05,179.40249492721,"Usable"
"RS truth",11,1827,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00741976641252909,0.999827234826813,0.000172765173186762,134.768072565456,"Usable"
"RS truth",12,3641,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00557789827163524,0.999864058163201,0.000135941836798548,135.55496908495,"Usable"
"RS truth",13,2111,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00707573447703198,0.999903858079434,9.61419205660619e-05,170.395305824433,"Usable"
"RS truth",14,5524,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00495434621361418,0.999893570777066,0.000106429222934024,150.377131916194,"Usable"
"RS truth",15,3583,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00603375518717801,0.999883610832573,0.000116389167426734,128.0846460984,"Usable"
"RS truth",16,2823,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00669375033537795,0.999929065242787,7.09347572134256e-05,193.574170048505,"Usable"
"RS truth",17,3826,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00541264120146074,0.999897813756839,0.000102186243160607,180.648869139907,"Usable"
"RS truth",18,2006,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00728089089321045,0.999903946709177,9.60532908230727e-05,197.609015728388,"Usable"
"RS truth",19,2126,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0071457122093849,0.999930739148751,6.92608512491422e-05,206.440514256409,"Usable"
"RS truth",20,3730,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.005730810613266,0.999906384901645,9.36150983553707e-05,181.74106803029,"Usable"
"RS truth",21,2408,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0068112378767587,0.99991848411546,8.15158845397512e-05,167.842326236756,"Usable"
"RS truth",22,2233,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00689141277982047,0.999877286792306,0.000122713207694081,172.974516739194,"Usable"
"RS truth",23,5729,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0044824086083207,0.999891015360075,0.000108984639924592,176.618846744531,"Usable"
"RS truth",24,5137,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00492324667231364,0.999923260948919,7.67390510814092e-05,192.382395142784,"Usable"
"RS truth",25,2575,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00699890142504998,0.999888708073106,0.000111291926893631,146.338198429612,"Usable"
"RS truth",26,5856,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00443562188685464,0.999903954909125,9.60450908750188e-05,180.885045862536,"Usable"
"RS truth",27,3658,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00564818012683025,0.999910791237076,8.92087629241756e-05,195.942867721527,"Usable"
"RS truth",28,2005,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00719245652214408,0.99992864635127,7.13536487298994e-05,212.034394128594,"Usable"
"RS truth",29,2058,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00720765657895545,0.999865258523426,0.000134741476574107,152.356180517345,"Usable"
"RS truth",30,2571,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00693918310473459,0.99990299712217,9.7002877829655e-05,160.95541914096,"Usable"
"RS truth",31,4263,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00512499486779541,0.999919534904213,8.04650957866304e-05,197.234063920127,"Usable"
"RS truth",32,3294,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00620665662465644,0.999877784753862,0.00012221524613798,169.438328590037,"Usable"
"RS truth",33,2965,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0061906003612563,0.999905874398822,9.41256011783853e-05,185.154492768741,"Usable"
"RS truth",34,2499,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0068100256195014,0.99989149355349,0.000108506446509837,164.300198459611,"Usable"
"RS truth",35,2307,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00684306297905605,0.9999091392264,9.08607736004319e-05,212.629555284861,"Usable"
"RS truth",36,5691,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00450514700925527,0.9999140488874,8.59511126000134e-05,188.945113143915,"Usable"
"RS truth",37,4376,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00529114770159601,0.999890106026451,0.000109893973549435,144.517399677384,"Usable"
"RS truth",38,2809,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00641186610995612,0.999890057026727,0.000109942973273158,174.439500260611,"Usable"
"RS truth",39,7349,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00405611584164273,0.999913577532645,8.64224673553515e-05,197.170927914068,"Usable"
"RS truth",40,2823,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00638905559195325,0.99988634257056,0.000113657429440472,170.408580558477,"Usable"
"RS truth",41,3292,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00610810895765015,0.99989186882119,0.00010813117880959,183.860365173185,"Usable"
"RS truth",42,3449,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00582638800732911,0.999912144975295,8.78550247054299e-05,167.288051073343,"Usable"
"RS truth",43,3079,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00606192555864365,0.999902224500892,9.77754991083879e-05,169.073900442522,"Usable"
"RS truth",44,2575,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0067558976401374,0.999899729776882,0.000100270223117871,175.003335253214,"Usable"
"RS truth",45,1889,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00735023115835417,0.999893726179433,0.000106273820567493,153.06204971607,"Usable"
"RS truth",46,4149,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00558554299525267,0.999896837954141,0.000103162045858807,178.734853593926,"Usable"
"RS truth",47,4107,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00521852550644407,0.999907892251833,9.21077481668142e-05,172.177502534198,"Usable"
"RS truth",48,2130,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00725129078231645,0.999843576460125,0.000156423539874995,123.114573564432,"Usable"
"RS truth",49,1881,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00758899486229538,0.999897255180216,0.000102744819784228,180.193519233711,"Usable"
"RS truth",50,2757,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00651727378905986,0.999892362034815,0.000107637965184981,200.023452227006,"Usable"
"RS truth",51,4178,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00543543587151239,0.999909076356142,9.09236438580985e-05,176.264644141479,"Usable"
"RS truth",52,2657,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0065194846567581,0.999939633648323,6.03663516769437e-05,246.979034769581,"Usable"
"RS truth",53,4661,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00508602628792411,0.99992037083197,7.96291680303929e-05,201.395142391263,"Usable"
"RS truth",54,3273,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0061656355711076,0.99989425744152,0.000105742558479949,154.262028075178,"Usable"
"RS truth",55,3122,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00600172289378326,0.999890881921271,0.000109118078728709,173.26400866259,"Usable"
"RS truth",56,6893,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00435520827764639,0.999922546715325,7.74532846745668e-05,191.6250376091,"Usable"
"RS truth",57,2333,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00695922854825278,0.99991225759317,8.77424068295163e-05,190.871199402031,"Usable"
"RS truth",58,4858,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00466994317837623,0.999873371737246,0.000126628262753559,168.687080294125,"Usable"
"RS truth",59,3522,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00593387734034363,0.999890500494972,0.000109499505028476,168.804163919773,"Usable"
"RS truth",60,3964,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00552763258897329,0.99989747565843,0.000102524341569987,164.821810450858,"Usable"
"RS truth",61,3452,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00579766575637016,0.999928893468955,7.11065310452508e-05,236.466025518462,"Usable"
"RS truth",62,5547,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00448904549944549,0.99990911450324,9.08854967603956e-05,196.155672042409,"Usable"
"RS truth",63,3833,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00547475819903852,0.9998913331401,0.000108666859899853,172.716663539963,"Usable"
"RS truth",64,3701,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00576848289681967,0.999920054637819,7.9945362180811e-05,192.004314239464,"Usable"
"RS truth",65,3226,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00608295598190885,0.999901027743511,9.89722564890272e-05,189.216264658721,"Usable"
"RS truth",66,5360,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00492950342359967,0.999922992144917,7.70078550833553e-05,193.457585194382,"Usable"
"RS truth",67,5206,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00477614328194209,0.999918967979545,8.10320204545079e-05,191.043028827754,"Usable"
"RS truth",68,3488,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00602349995081265,0.99989275771646,0.000107242283540532,169.377172801633,"Usable"
"RS truth",69,2715,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00666870767058367,0.999884479104839,0.000115520895160759,166.964965433373,"Usable"
"RS truth",70,2891,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00626803201161279,0.9999117146098,8.82853902005598e-05,173.548083395053,"Usable"
"RS truth",71,1931,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00742940589693709,0.999895494209566,0.000104505790434306,172.910838322929,"Usable"
"RS truth",72,2373,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00692386628195331,0.999896169100764,0.000103830899236268,156.618232844609,"Usable"
"RS truth",73,2315,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00694784730296995,0.999895139275186,0.000104860724813527,162.623682164867,"Usable"
"RS truth",74,2407,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0071396121617271,0.999864663649086,0.000135336350914228,153.716977575333,"Usable"
"RS truth",75,6299,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00456177482414913,0.999899958394804,0.000100041605196277,170.195578495212,"Usable"
"RS truth",76,2966,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00632479297283127,0.999891215173764,0.000108784826235997,162.419806053629,"Usable"
"RS truth",77,3503,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00595594924382939,0.99989655260085,0.000103447399149692,146.244479584051,"Usable"
"RS truth",78,4183,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00511769968743341,0.999886864637636,0.000113135362364236,158.988073616067,"Usable"
"RS truth",79,3269,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00623720980186985,0.999924212922484,7.57870775162095e-05,220.51761411121,"Usable"
"RS truth",80,5091,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00465504589299824,0.999913450427561,8.6549572439254e-05,185.303938122153,"Usable"
"RS truth",81,3311,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00599638206623229,0.999869914145444,0.000130085854555984,158.310753283405,"Usable"
"RS truth",82,1839,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00737907193599123,0.999893062358792,0.000106937641208393,205.565993033491,"Usable"
"RS truth",83,4349,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00524643430073434,0.999919167417622,8.08325823784539e-05,197.785522806875,"Usable"
"RS truth",84,4322,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00549578980033738,0.999890220110994,0.000109779889005845,164.339742930189,"Usable"
"RS truth",85,4113,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00503617537948439,0.999886701778786,0.000113298221214087,158.743191391841,"Usable"
"RS truth",86,2957,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00588510730848297,0.999874432083601,0.000125567916399061,139.29423490442,"Usable"
"RS truth",87,2483,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00684730014058959,0.999905927428404,9.40725715959934e-05,189.899677611718,"Usable"
"RS truth",88,2385,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00693528980728644,0.999911501125451,8.84988745488702e-05,165.864060956104,"Usable"
"RS truth",89,2082,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00716734692318659,0.999928157502717,7.18424972834253e-05,184.775223953269,"Usable"
"RS truth",90,1862,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00744461910478334,0.999929736590927,7.02634090729015e-05,210.36000960271,"Usable"
"RS truth",91,2287,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00706971679317271,0.999873581555398,0.00012641844460215,140.202300312843,"Usable"
"RS truth",92,3013,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00617055783587391,0.999851961084784,0.000148038915215531,159.938443658774,"Usable"
"RS truth",93,4388,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00496514624383325,0.999916816727395,8.31832726052584e-05,234.492365559059,"Usable"
"RS truth",94,4355,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00546717064989365,0.999890162261761,0.000109837738238694,169.633217558831,"Usable"
"RS truth",95,4005,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00566243727146924,0.999917766476897,8.22335231025484e-05,194.069436360347,"Usable"
"RS truth",96,3192,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00633263614759536,0.999888292148768,0.000111707851231824,156.055096625393,"Usable"
"RS truth",97,4704,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00515974088420565,0.999908452847236,9.15471527636047e-05,191.10968755117,"Usable"
"RS truth",98,2970,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00629515603105902,0.999899223938321,0.000100776061679242,178.820522023794,"Usable"
"RS truth",99,2208,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.00704969252667651,0.99994605951928,5.39404807198274e-05,267.763422709115,"Usable"
