"model","quantity","time","q025","median","q975"
"Omori–Utsu","Unnormalised decay, g(t)",0,1,1,1
"Omori–Utsu","Unnormalised decay, g(t)",0.001,0.93391705317298,0.945027528258197,0.953987966652668
"Omori–Utsu","Unnormalised decay, g(t)",0.00105031807974833,0.930803203948818,0.942407255520837,0.951773839205117
"Omori–Utsu","Unnormalised decay, g(t)",0.00110316806864623,0.927553065817026,0.939669376171761,0.949458271691885
"Omori–Utsu","Unnormalised decay, g(t)",0.00115867736750019,0.924161676551098,0.936809320917317,0.94703711870541
"Omori–Utsu","Unnormalised decay, g(t)",0.00121697978768065,0.920623989723438,0.933821812929595,0.944506114786985
"Omori–Utsu","Unnormalised decay, g(t)",0.00127821587368928,0.916934883363417,0.93070242311667,0.941860876012314
"Omori–Utsu","Unnormalised decay, g(t)",0.00134253324195716,0.913089169832693,0.927446403752312,0.939096902232401
"Omori–Utsu","Unnormalised decay, g(t)",0.00141008693669075,0.909081606993793,0.924048721090465,0.936209580034086
"Omori–Utsu","Unnormalised decay, g(t)",0.00148103980362324,0.904906910746568,0.92050404948046,0.933194186487601
"Omori–Utsu","Unnormalised decay, g(t)",0.00155556288257241,0.900559769004648,0.916808164172096,0.930045893751353
"Omori–Utsu","Unnormalised decay, g(t)",0.00163383581975124,0.896034857180404,0.912955274403715,0.926759774606682
"Omori–Utsu","Unnormalised decay, g(t)",0.00171604730082517,0.891326855241835,0.908940115034298,0.923330808997513
"Omori–Utsu","Unnormalised decay, g(t)",0.00180239550576001,0.886430466398297,0.90475737784287,0.919753891651514
"Omori–Utsu","Unnormalised decay, g(t)",0.00189308858655688,0.881340437463745,0.900402170037806,0.916023856276522
"Omori–Utsu","Unnormalised decay, g(t)",0.00198834516902591,0.87605158093617,0.895869122482737,0.91213655993022
"Omori–Utsu","Unnormalised decay, g(t)",0.00208839487980817,0.870558798819922,0.891153480759346,0.908085730529593
"Omori–Utsu","Unnormalised decay, g(t)",0.00219347889991637,0.86485710820359,0.886248067336809,0.903866036809549
"Omori–Utsu","Unnormalised decay, g(t)",0.00230385054612865,0.858940391096153,0.881147656870807,0.89947212034797
"Omori–Utsu","Unnormalised decay, g(t)",0.002419775881637,0.852804163728111,0.875847503467112,0.894898611327987
"Omori–Utsu","Unnormalised decay, g(t)",0.00254153435742231,0.846444772427219,0.87034247511503,0.890140145897825
"Omori–Utsu","Unnormalised decay, g(t)",0.00266941948590221,0.839857963910364,0.86462800740898,0.885191385186071
"Omori–Utsu","Unnormalised decay, g(t)",0.0028037395484756,0.833039752599431,0.85869921224282,0.880047036021896
"Omori–Utsu","Unnormalised decay, g(t)",0.00294481833866936,0.825986455999446,0.852552088507349,0.874701873399538
"Omori–Utsu","Unnormalised decay, g(t)",0.00309299594267888,0.818694731355253,0.846181500802806,0.869150729083647
"Omori–Utsu","Unnormalised decay, g(t)",0.00324862955918387,0.811161613407828,0.839585181286477,0.8633885689386
"Omori–Utsu","Unnormalised decay, g(t)",0.00341209436041568,0.803384603809966,0.832758232995184,0.857410569537164
"Omori–Utsu","Unnormalised decay, g(t)",0.00358378439655192,0.795361564314524,0.825692873950156,0.851212037820855
"Omori–Utsu","Unnormalised decay, g(t)",0.00376411354561846,0.787090895986144,0.818385323490032,0.844788487745848
"Omori–Utsu","Unnormalised decay, g(t)",0.00395351651118867,0.778571535293498,0.810835911932305,0.838135064902286
"Omori–Utsu","Unnormalised decay, g(t)",0.00415244987028502,0.769802992839527,0.803046814070006,0.831242084867048
"Omori–Utsu","Unnormalised decay, g(t)",0.00436139317400899,0.760785392044006,0.795013593716943,0.824111411012846
"Omori–Utsu","Unnormalised decay, g(t)",0.00458085010355261,0.751519506715539,0.786729981191666,0.816739674034949
"Omori–Utsu","Unnormalised decay, g(t)",0.00481134968437834,0.74200679706763,0.778200050926078,0.809123889097276
"Omori–Utsu","Unnormalised decay, g(t)",0.00505344756149402,0.732249443708602,0.769419455683926,0.801261495289125
"Omori–Utsu","Unnormalised decay, g(t)",0.0053077273388973,0.72225053927909,0.7603829322994,0.79315039575735
"Omori–Utsu","Unnormalised decay, g(t)",0.00557480198641835,0.712013775926709,0.751096567650248,0.784788998227799
"Omori–Utsu","Unnormalised decay, g(t)",0.00585531531735212,0.701543557812923,0.741565459505648,0.776183079608595
"Omori–Utsu","Unnormalised decay, g(t)",0.00614994354044229,0.690845229800004,0.731791455264328,0.767329918636461
"Omori–Utsu","Unnormalised decay, g(t)",0.00645939688995802,0.67992497908741,0.721776233773918,0.758231566022588
"Omori–Utsu","Unnormalised decay, g(t)",0.00678442133779308,0.668791901111174,0.711517654602251,0.748889194037104
"Omori–Utsu","Unnormalised decay, g(t)",0.00712580039171445,0.657470372593078,0.701023104330889,0.739299752262926
"Omori–Utsu","Unnormalised decay, g(t)",0.00748435698409545,0.645952305929823,0.690288787384902,0.729465641050198
"Omori–Utsu","Unnormalised decay, g(t)",0.00786095545568617,0.634247534315014,0.679337066852545,0.71938997842128
"Omori–Utsu","Unnormalised decay, g(t)",0.00825650363920349,0.622342869082762,0.668184393508938,0.709076672306993
"Omori–Utsu","Unnormalised decay, g(t)",0.00867195504776335,0.610269536939975,0.6568143166325,0.698528533335591
"Omori–Utsu","Unnormalised decay, g(t)",0.00910831117343068,0.598065132473465,0.6452480742833,0.687736171652397
"Omori–Utsu","Unnormalised decay, g(t)",0.00956662390142801,0.585720066299611,0.633503469809233,0.676717990543515
"Omori–Utsu","Unnormalised decay, g(t)",0.0100479980458224,0.573248253864815,0.621566111937986,0.6654796470073
"Omori–Utsu","Unnormalised decay, g(t)",0.0105535940128032,0.560663882807362,0.609470621359891,0.654033492180065
"Omori–Utsu","Unnormalised decay, g(t)",0.011084630597971,0.547981346135611,0.597203675319904,0.642388539321599
"Omori–Utsu","Unnormalised decay, g(t)",0.0116423879243805,0.535215962374168,0.584797485066999,0.630577430183805
"Omori–Utsu","Unnormalised decay, g(t)",0.0122282105284205,0.522383527805863,0.572274428335981,0.618586279404805
"Omori–Utsu","Unnormalised decay, g(t)",0.012843510600969,0.509500244439805,0.559636249796524,0.606412250478551
"Omori–Utsu","Unnormalised decay, g(t)",0.0134897713916372,0.496582643338095,0.546891024188975,0.59408405502528
"Omori–Utsu","Unnormalised decay, g(t)",0.0141685507843084,0.483645507344568,0.534058863916878,0.581614606075221
"Omori–Utsu","Unnormalised decay, g(t)",0.0148814850525915,0.470684907247467,0.521157446234944,0.569017891612805
"Omori–Utsu","Unnormalised decay, g(t)",0.0156302928042415,0.457740017798554,0.508221163496279,0.556308443142568
"Omori–Utsu","Unnormalised decay, g(t)",0.0164167791240551,0.44482826184945,0.495243026237275,0.543504330444498
"Omori–Utsu","Unnormalised decay, g(t)",0.0172428399252301,0.431992481937783,0.482236493087586,0.53062244483749
"Omori–Utsu","Unnormalised decay, g(t)",0.0181104665196756,0.419186772413624,0.46923476433217,0.5176582207654
"Omori–Utsu","Unnormalised decay, g(t)",0.0190217504182922,0.406502664742378,0.456241718892009,0.504656816716297
"Omori–Utsu","Unnormalised decay, g(t)",0.0199788883727927,0.39390173812128,0.443283790484208,0.491629213571324
"Omori–Utsu","Unnormalised decay, g(t)",0.020984187671218,0.381400629252437,0.430387925026586,0.478577607960862
"Omori–Utsu","Unnormalised decay, g(t)",0.0220400716999123,0.369025014690787,0.417559252738064,0.465527424526045
"Omori–Utsu","Unnormalised decay, g(t)",0.0231490857853676,0.35679465173666,0.404815026096572,0.452496821581524
"Omori–Utsu","Unnormalised decay, g(t)",0.0243139033300167,0.344723815269761,0.392155210228231,0.439503409337904
"Omori–Utsu","Unnormalised decay, g(t)",0.0255373322567698,0.33282560496936,0.379638088260902,0.426564522452188
"Omori–Utsu","Unnormalised decay, g(t)",0.0268223217778257,0.321127727892192,0.367246050670672,0.413735485962337
"Omori–Utsu","Unnormalised decay, g(t)",0.0281719695040778,0.309668311164404,0.354985169717842,0.400980399931364
"Omori–Utsu","Unnormalised decay, g(t)",0.0295895289122516,0.298417297168988,0.342894235752898,0.388348652099315
"Omori–Utsu","Unnormalised decay, g(t)",0.031078417187774,0.287385205730428,0.33098088530102,0.375841588335917
"Omori–Utsu","Unnormalised decay, g(t)",0.0326422234622804,0.276557931800185,0.319268238418534,0.363418896132741
"Omori–Utsu","Unnormalised decay, g(t)",0.0342847174656184,0.265945872065181,0.307732065587811,0.351193771985555
"Omori–Utsu","Unnormalised decay, g(t)",0.0360098586132025,0.255576025226035,0.29642139573303,0.339133990534336
"Omori–Utsu","Unnormalised decay, g(t)",0.0378218055506278,0.245454721238533,0.285333249105666,0.327230503875242
"Omori–Utsu","Unnormalised decay, g(t)",0.0397249261785503,0.23558582212752,0.274456401384565,0.315511360928224
"Omori–Utsu","Unnormalised decay, g(t)",0.0417238081819993,0.225970741055182,0.263832879491095,0.303985093886651
"Omori–Utsu","Unnormalised decay, g(t)",0.0438232700895054,0.216618666539194,0.253459792296861,0.292673264130213
"Omori–Utsu","Unnormalised decay, g(t)",0.0460283728887019,0.207516369517257,0.243324612425732,0.281585943792807
"Omori–Utsu","Unnormalised decay, g(t)",0.0483444322264017,0.198699808733764,0.233465367707721,0.270753505918647
"Omori–Utsu","Unnormalised decay, g(t)",0.0507770312225578,0.190101861502918,0.223853479495469,0.260118758961992
"Omori–Utsu","Unnormalised decay, g(t)",0.0533320339289981,0.181780418666396,0.214510381614946,0.249735920757475
"Omori–Utsu","Unnormalised decay, g(t)",0.0560155994653783,0.173759934398611,0.205430807247974,0.239608114605339
"Omori–Utsu","Unnormalised decay, g(t)",0.058834196866428,0.166006228749658,0.196618231391473,0.229767365923003
"Omori–Utsu","Unnormalised decay, g(t)",0.0617946206762821,0.158516927176029,0.188085174957319,0.220213419545769
"Omori–Utsu","Unnormalised decay, g(t)",0.0649040073274894,0.15128268734545,0.179812940035422,0.210926681937365
"Omori–Utsu","Unnormalised decay, g(t)",0.0681698523441805,0.144304940275815,0.171807024031109,0.201911669822986
"Omori–Utsu","Unnormalised decay, g(t)",0.0716000284108672,0.137585171248512,0.164087521454925,0.193167353297057
"Omori–Utsu","Unnormalised decay, g(t)",0.0752028043504282,0.131156714087012,0.156613745327454,0.184680094139219
"Omori–Utsu","Unnormalised decay, g(t)",0.0789868650570315,0.124930124537202,0.14942560270364,0.176430408327096
"Omori–Utsu","Unnormalised decay, g(t)",0.0829613324320421,0.118971546775813,0.142481823546491,0.168483345163679
"Omori–Utsu","Unnormalised decay, g(t)",0.0871357873733857,0.1132195786728,0.135790774389789,0.160817668948251
"Omori–Utsu","Unnormalised decay, g(t)",0.0915202928713737,0.107707124785892,0.129360371761289,0.153420251498926
"Omori–Utsu","Unnormalised decay, g(t)",0.0961254182666664,0.102408213101442,0.123181690734713,0.14630730202646
"Omori–Utsu","Unnormalised decay, g(t)",0.10096226472885,0.0973592140883337,0.117248348544975,0.139464094949168
"Omori–Utsu","Unnormalised decay, g(t)",0.106042492017049,0.0925429063929701,0.111547392753344,0.132844641645393
"Omori–Utsu","Unnormalised decay, g(t)",0.111378346587075,0.0879502024417741,0.106076745664639,0.126454915925187
"Omori–Utsu","Unnormalised decay, g(t)",0.116982691112881,0.083542436048289,0.100845504668331,0.120343137751053
"Omori–Utsu","Unnormalised decay, g(t)",0.122869035493474,0.0793095054011765,0.0958375963957942,0.114468076569498
"Omori–Utsu","Unnormalised decay, g(t)",0.129051569420036,0.0752698578989875,0.091030325145257,0.108845222004682
"Omori–Utsu","Unnormalised decay, g(t)",0.135545196581761,0.0714396447736714,0.0864348786745854,0.103451881291374
"Omori–Utsu","Unnormalised decay, g(t)",0.142365570592866,0.0677559982002861,0.0820495146682806,0.0982967421996075
"Omori–Utsu","Unnormalised decay, g(t)",0.149529132727375,0.0642559464389466,0.0778587193061326,0.0933625015834387
"Omori–Utsu","Unnormalised decay, g(t)",0.15705315155265,0.0609096264916051,0.0738565801256987,0.0886284533268037
"Omori–Utsu","Unnormalised decay, g(t)",0.164955764557203,0.0577392178600811,0.0700434922292041,0.0841234082148807
"Omori–Utsu","Unnormalised decay, g(t)",0.17325602187314,0.0547087275436062,0.0664058281361478,0.0798109330638605
"Omori–Utsu","Unnormalised decay, g(t)",0.181973932198632,0.0518297269888919,0.0629407557781726,0.075690871163094
"Omori–Utsu","Unnormalised decay, g(t)",0.191130511031121,0.049095610086263,0.0596398099813444,0.0717538472775176
"Omori–Utsu","Unnormalised decay, g(t)",0.200747831327525,0.0464902594764196,0.0565011669950029,0.0680033876407914
"Omori–Utsu","Unnormalised decay, g(t)",0.210849076713569,0.0440114447096722,0.0535061740960179,0.0644315388667161
"Omori–Utsu","Unnormalised decay, g(t)",0.221458597370505,0.041656684191876,0.0506560440213894,0.0610459254938521
"Omori–Utsu","Unnormalised decay, g(t)",0.232601968733948,0.0394198813708395,0.0479479088364747,0.0577931978264838
"Omori–Utsu","Unnormalised decay, g(t)",0.244306053146322,0.0372963298730245,0.0453772829607693,0.0547152192239657
"Omori–Utsu","Unnormalised decay, g(t)",0.25659906461154,0.0352812038768382,0.0429296883035204,0.0518022185493354
"Omori–Utsu","Unnormalised decay, g(t)",0.269510636808012,0.0333768674509445,0.0406123585778703,0.0490193011745684
"Omori–Utsu","Unnormalised decay, g(t)",0.283071894523941,0.0315549727283944,0.0384134187867394,0.0463771143467431
"Omori–Utsu","Unnormalised decay, g(t)",0.297315528687109,0.0298403624427225,0.0363247246318119,0.0438721944830499
"Omori–Utsu","Unnormalised decay, g(t)",0.312275875170005,0.0282143523727248,0.0343434113815294,0.0415015440838025
"Omori–Utsu","Unnormalised decay, g(t)",0.327988997560291,0.0266646314636584,0.0324624104613829,0.0392463742582213
"Omori–Utsu","Unnormalised decay, g(t)",0.344492774096106,0.0251984561875787,0.0306809058183863,0.0370933060560821
"Omori–Utsu","Unnormalised decay, g(t)",0.361826988975799,0.0238096683522009,0.0289939734054094,0.0350566866044203
"Omori–Utsu","Unnormalised decay, g(t)",0.380033428262183,0.0224964309399941,0.027394484769171,0.0331297618252216
"Omori–Utsu","Unnormalised decay, g(t)",0.399155980612512,0.0212549948173537,0.0258795601245313,0.031292580747375
"Omori–Utsu","Unnormalised decay, g(t)",0.419240743076997,0.0200762946756977,0.0244449837025271,0.0295519229577992
"Omori–Utsu","Unnormalised decay, g(t)",0.440336132220897,0.0189608172703153,0.0230867607858001,0.0279074710484203
"Omori–Utsu","Unnormalised decay, g(t)",0.462493000838061,0.0179074188079404,0.0218010931743063,0.0263503101355647
"Omori–Utsu","Unnormalised decay, g(t)",0.485764760537277,0.0169137524732749,0.0205850558886477,0.0248741090722736
"Omori–Utsu","Unnormalised decay, g(t)",0.510207510496923,0.0159758715313427,0.0194327106469545,0.0234812558083751
"Omori–Utsu","Unnormalised decay, g(t)",0.535880172698306,0.0150864624043999,0.0183431518308566,0.0221708390000572
"Omori–Utsu","Unnormalised decay, g(t)",0.562844633963691,0.0142429798137824,0.0173140635543923,0.0209254011348696
"Omori–Utsu","Unnormalised decay, g(t)",0.591165895141398,0.0134454288207836,0.0163404946837948,0.0197504097806393
"Omori–Utsu","Unnormalised decay, g(t)",0.620912227797619,0.01269187993598,0.0154195815777189,0.018634182733371
"Omori–Utsu","Unnormalised decay, g(t)",0.652155338792655,0.0119766966271044,0.0145515730004525,0.0175829080121354
"Omori–Utsu","Unnormalised decay, g(t)",0.684970543138327,0.0113022837984194,0.0137306816225432,0.0165917643848743
"Omori–Utsu","Unnormalised decay, g(t)",0.719436945553221,0.0106650614212608,0.0129527023679438,0.0156558829770691
"Omori–Utsu","Unnormalised decay, g(t)",0.755637631153466,0.0100631484873681,0.0122178604955349,0.0147624833418286
"Omori–Utsu","Unnormalised decay, g(t)",0.793659865738689,0.00949624495959048,0.0115259458587138,0.0139223348147355
"Omori–Utsu","Unnormalised decay, g(t)",0.83359530615598,0.00896033962808209,0.0108723466156383,0.0131275852649283
"Omori–Utsu","Unnormalised decay, g(t)",0.875540221248974,0.00845397575402797,0.0102547296957743,0.0123786444007205
"Omori–Utsu","Unnormalised decay, g(t)",0.919595723924655,0.00797493878948585,0.00967024499369147,0.0116716519718741
"Omori–Utsu","Unnormalised decay, g(t)",0.965868014897323,0.00751992655044213,0.00911915777198596,0.0110055951662322
"Omori–Utsu","Unnormalised decay, g(t)",1.01446863869729,0.00709521434067399,0.00860042379946265,0.0103767672248638
"Omori–Utsu","Unnormalised decay, g(t)",1.06551475256145,0.0066927359938018,0.00810853400784003,0.00978294712403784
"Omori–Utsu","Unnormalised decay, g(t)",1.11912940885386,0.00631506362431405,0.0076456903634596,0.00922267800624229
"Omori–Utsu","Unnormalised decay, g(t)",1.17544185169728,0.00595608350540933,0.00720928346152125,0.0086933686886796
"Omori–Utsu","Unnormalised decay, g(t)",1.23458782853051,0.00561854808997116,0.00679705520392853,0.00819103682768537
"Omori–Utsu","Unnormalised decay, g(t)",1.29670991734283,0.00529880952013798,0.0064084168043542,0.00772039779556023
"Omori–Utsu","Unnormalised decay, g(t)",1.36195787037414,0.00499733377652498,0.00604124890400017,0.00727584233718427
"Omori–Utsu","Unnormalised decay, g(t)",1.4304889751095,0.00471192825012966,0.00569440770723033,0.00685691456114504
"Omori–Utsu","Unnormalised decay, g(t)",1.50246843343818,0.00444260878251315,0.00536757625784199,0.00646066574615598
"Omori–Utsu","Unnormalised decay, g(t)",1.57806975989127,0.00418806785217884,0.00505930201683385,0.00608466656139246
"Omori–Utsu","Unnormalised decay, g(t)",1.65747519991792,0.00394996411967684,0.00476799116801439,0.00573454491576192
"Omori–Utsu","Unnormalised decay, g(t)",1.74087616920828,0.00372508052415714,0.00449415174391402,0.00540317678177881
"Omori–Utsu","Unnormalised decay, g(t)",1.82847371512247,0.00351180769691995,0.00423637424419371,0.00508931155105146
"Omori–Utsu","Unnormalised decay, g(t)",1.92047900133774,0.00330955563436914,0.00399189835851861,0.00479448067721944
"Omori–Utsu","Unnormalised decay, g(t)",2.01711381688205,0.00312013554550189,0.00376216471324721,0.00451609960852135
"Omori–Utsu","Unnormalised decay, g(t)",2.11861111078139,0.00294133734155662,0.00354484442813361,0.00425362509011221
"Omori–Utsu","Unnormalised decay, g(t)",2.2252155536094,0.00277304460393852,0.00333996696658123,0.00400627313664612
"Omori–Utsu","Unnormalised decay, g(t)",2.33718412729315,0.00261433581135285,0.00314726946959156,0.00377305411238711
"Omori–Utsu","Unnormalised decay, g(t)",2.45478674459683,0.00246443073319094,0.00296566351836902,0.00355531944051683
"Omori–Utsu","Unnormalised decay, g(t)",2.57830689977661,0.00232268231280684,0.00279413988083762,0.00334895170665858
"Omori–Utsu","Unnormalised decay, g(t)",2.70804235197525,0.00218889881287414,0.0026328371504281,0.00315336018285859
"Omori–Utsu","Unnormalised decay, g(t)",2.8443058430038,0.0020634326790273,0.00248095337037484,0.0029696891750658
"Omori–Utsu","Unnormalised decay, g(t)",2.98742585124072,0.0019451410385226,0.0023375478398576,0.00279554389676169
"Omori–Utsu","Unnormalised decay, g(t)",3.13774738346569,0.00183329926466986,0.00220257366488252,0.00263205635936353
"Omori–Utsu","Unnormalised decay, g(t)",3.29563280653705,0.00172771202258548,0.00207478640284098,0.00247956610194957
"Omori–Utsu","Unnormalised decay, g(t)",3.4614627209176,0.00162757493177904,0.00195465018119027,0.00233483821904951
"Omori–Utsu","Unnormalised decay, g(t)",3.63563687815462,0.00153388976443294,0.00184144618988601,0.00219914141178356
"Omori–Utsu","Unnormalised decay, g(t)",3.8185751445256,0.0014457369462096,0.00173505060806572,0.00207146495665888
"Omori–Utsu","Unnormalised decay, g(t)",4.01071851317284,0.0013626920636619,0.00163440402841369,0.00195111402717047
"Omori–Utsu","Unnormalised decay, g(t)",4.21253016716679,0.001284289525066,0.0015395558487627,0.00183731761589101
"Omori–Utsu","Unnormalised decay, g(t)",4.42449659606056,0.00121043611544135,0.00145030174851114,0.00173016067432609
"Omori–Utsu","Unnormalised decay, g(t)",4.64712876862737,0.00114081670810415,0.0013663681210052,0.00162935643169214
"Omori–Utsu","Unnormalised decay, g(t)",4.88096336460794,0.00107518989700696,0.00128726555890027,0.00153431375518426
"Omori–Utsu","Unnormalised decay, g(t)",5.12656406843699,0.00101332790390473,0.00121264833060094,0.0014447866064011
"Omori–Utsu","Unnormalised decay, g(t)",5.38452292806754,0.000955015823024104,0.00114239823280144,0.0013606142268849
"Omori–Utsu","Unnormalised decay, g(t)",5.65546178216878,0.000899882886389212,0.00107618558237349,0.00128139750650074
"Omori–Utsu","Unnormalised decay, g(t)",5.94003375913761,0.000848089856867627,0.00101387915166509,0.00120703240971555
"Omori–Utsu","Unnormalised decay, g(t)",6.2389248515377,0.000799337774754771,0.000955004138202685,0.00113654856407891
"Omori–Utsu","Unnormalised decay, g(t)",6.55285556976123,0.000753190603598609,0.000899631527609035,0.00107007200939234
"Omori–Utsu","Unnormalised decay, g(t)",6.8825826788998,0.000709804416561467,0.000847393406525093,0.00100749990228096
"Omori–Utsu","Unnormalised decay, g(t)",7.22890102301119,0.000668930253245176,0.000798129671067539,0.000948689961240421
"Omori–Utsu","Unnormalised decay, g(t)",7.59264544117988,0.000630370618663216,0.000751873552943835,0.000893376593924292
"Omori–Utsu","Unnormalised decay, g(t)",7.97469277999,0.000594080730457189,0.00070818879763632,0.000840842089702898
"Omori–Utsu","Unnormalised decay, g(t)",8.37596400726201,0.000559912745869868,0.000667118127280724,0.000791602501618839
"Omori–Utsu","Unnormalised decay, g(t)",8.79742643214859,0.000527742459138639,0.00062842209394392,0.000745265157646312
"Omori–Utsu","Unnormalised decay, g(t)",9.24009603694156,0.000497228191947602,0.000591925110306421,0.000701558749258556
"Omori–Utsu","Unnormalised decay, g(t)",9.70503992621065,0.00046859976015452,0.000557547519131504,0.000660522169370304
"Omori–Utsu","Unnormalised decay, g(t)",10.1933788991785,0.000441556694214926,0.000525176680674791,0.000622039411733548
"Omori–Utsu","Unnormalised decay, g(t)",10.7062901515324,0.000416151224318442,0.000494635623176126,0.000585756607478507
"Omori–Utsu","Unnormalised decay, g(t)",11.245010113186,0.000392208922310279,0.00046590203351762,0.00055166052466345
"Omori–Utsu","Unnormalised decay, g(t)",11.8108374288321,0.000369599169476858,0.000438771265545636,0.000519435383655148
"Omori–Utsu","Unnormalised decay, g(t)",12.4051360884707,0.000348175506205116,0.00041328582141599,0.00048911504960947
"Omori–Utsu","Unnormalised decay, g(t)",13.0293387154593,0.000328053985609329,0.000389249913488782,0.000460612626890672
"Omori–Utsu","Unnormalised decay, g(t)",13.6849500200118,0.000309124557323524,0.00036661983620805,0.000433692820650018
"Omori–Utsu","Unnormalised decay, g(t)",14.3735504264708,0.000291202245785849,0.000345312160540046,0.000408414240127116
"Omori–Utsu","Unnormalised decay, g(t)",15.0967998830966,0.000274298464826157,0.000325228007074117,0.000384614672380953
"Omori–Utsu","Unnormalised decay, g(t)",15.8564418635589,0.000258503376486177,0.000306295213857624,0.000362070913240902
"Omori–Utsu","Unnormalised decay, g(t)",16.6543075697743,0.000243617816388545,0.000288551666258544,0.000340863511137076
"Omori–Utsu","Unnormalised decay, g(t)",17.4923203462235,0.000229637917434914,0.000271760753861032,0.000320988155884401
"Omori–Utsu","Unnormalised decay, g(t)",18.3725003163882,0.000216367775559287,0.000255940355348395,0.000302155605543234
"Omori–Utsu","Unnormalised decay, g(t)",19.2969692524845,0.000203922569287932,0.000241045769361016,0.000284613002752324
"Omori–Utsu","Unnormalised decay, g(t)",20.2679556902322,0.00019210019154396,0.000227031781358856,0.000267979916867258
"Omori–Utsu","Unnormalised decay, g(t)",21.287800300989,0.000180972219394521,0.000213841661901475,0.000252312273222367
"Omori–Utsu","Unnormalised decay, g(t)",22.3589615342008,0.000170497810903895,0.000201406898694133,0.000237576180796322
"Omori–Utsu","Unnormalised decay, g(t)",23.4840215437686,0.000160610729402916,0.000189693937050311,0.000223660637401607
"Omori–Utsu","Unnormalised decay, g(t)",24.6656924126196,0.000151287230363284,0.000178658912330631,0.000210620208141246
"Omori–Utsu","Unnormalised decay, g(t)",25.9068226904857,0.000142517047657556,0.000168295320682444,0.000198262762204171
"Omori–Utsu","Unnormalised decay, g(t)",27.2104042606515,0.000134262445490072,0.000158515158843796,0.000186696372824952
"Omori–Utsu","Unnormalised decay, g(t)",28.5795795522234,0.000126462406845147,0.000149292484285414,0.000175793408395013
"Omori–Utsu","Unnormalised decay, g(t)",30.0176491153061,0.000119151189947425,0.000140600181909461,0.000165542808957332
"Omori–Utsu","Unnormalised decay, g(t)",31.5280795773476,0.000112252271052875,0.000132431782550476,0.000155868672271518
"Omori–Utsu","Unnormalised decay, g(t)",33.1145119998324,0.000105747089743998,0.000124748507195736,0.000146822075550723
"Omori–Utsu","Unnormalised decay, g(t)",34.7807706554672,9.96105703193203e-05,0.000117469008946216,0.000138258406313949
"Omori–Utsu","Unnormalised decay, g(t)",36.5308722470174,9.38049399458651e-05,0.000110626327547069,0.000130158054765488
"Omori–Utsu","Unnormalised decay, g(t)",38.3690355900191,8.83498619317447e-05,0.000104190156549345,0.000122544916983337
"Omori–Utsu","Unnormalised decay, g(t)",40.2996917827044,8.32698550942539e-05,9.81278508697161e-05,0.00011540608614573
"Omori–Utsu","Unnormalised decay, g(t)",42.3274948876598,7.84261901318178e-05,9.24279005175629e-05,0.000108644499171607
"Omori–Utsu","Unnormalised decay, g(t)",44.4573331509643,7.39098855233944e-05,8.70506303658125e-05,0.000102280419449885
"Omori–Utsu","Unnormalised decay, g(t)",46.6943407858529,6.96206211033015e-05,8.19836798896396e-05,9.63210634428261e-05
"Omori–Utsu","Unnormalised decay, g(t)",49.0439103493112,6.55659268718689e-05,7.72202835522349e-05,9.07076532583864e-05
"Omori–Utsu","Unnormalised decay, g(t)",51.5117057414381,6.17337733517778e-05,7.27263722313371e-05,8.53833238074679e-05
"Omori–Utsu","Unnormalised decay, g(t)",54.1036758589086,5.81657808051824e-05,6.84932815421227e-05,8.03985789831043e-05
"Omori–Utsu","Unnormalised decay, g(t)",56.8260689354551,5.47989839316458e-05,6.45044012426421e-05,7.57152603486455e-05
"Omori–Utsu","Unnormalised decay, g(t)",59.6854476039337,5.16320242564209e-05,6.07519680366764e-05,7.1304209739498e-05
"Omori–Utsu","Unnormalised decay, g(t)",62.6887047162836,4.86163500256946e-05,5.72156041747193e-05,6.71317230711575e-05
"Omori–Utsu","Unnormalised decay, g(t)",65.8430799595172,4.57802523158962e-05,5.38957227737612e-05,6.32158192331252e-05
"Omori–Utsu","Unnormalised decay, g(t)",69.1561773077962,4.31124610326153e-05,5.07648616438842e-05,5.95214497090671e-05
"Omori–Utsu","Unnormalised decay, g(t)",72.6359833526599,4.06040628417475e-05,4.78092056175316e-05,5.60418834482253e-05
"Omori–Utsu","Unnormalised decay, g(t)",76.2908865555977,3.82385256079094e-05,4.50186168570993e-05,5.27615516440457e-05
"Omori–Utsu","Unnormalised decay, g(t)",80.1296974693735,3.60141381267507e-05,4.2399767597121e-05,4.96771739280437e-05
"Omori–Utsu","Unnormalised decay, g(t)",84.1616699768472,3.39310441669853e-05,3.99234239736005e-05,4.67596535801891e-05
"Omori–Utsu","Unnormalised decay, g(t)",88.3965235984953,3.19594915725792e-05,3.76028189458668e-05,4.40280259186202e-05
"Omori–Utsu","Unnormalised decay, g(t)",92.8444669224,3.01168949118227e-05,3.54139653613251e-05,4.14472804311692e-05
"Omori–Utsu","Unnormalised decay, g(t)",97.5162222131928,2.83720913042928e-05,3.33543113415122e-05,3.903532050724e-05
"Omori–Utsu","Unnormalised decay, g(t)",102.423051259273,2.67240376861359e-05,3.14116175900013e-05,3.67679227365576e-05
"Omori–Utsu","Unnormalised decay, g(t)",107.576782520605,2.51827882683322e-05,2.95840210763723e-05,3.46196722476699e-05
"Omori–Utsu","Unnormalised decay, g(t)",112.989839642545,2.37226993211715e-05,2.78638205783282e-05,3.26011282749316e-05
