"truth_kernel","fitted_kernel","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","converged","hit_max","n_iter","n_cpo_fail","status","error","file","fit_file","min_sd","degenerate"
"ou","mse",49,1049,1000146,4325,5.48446688254674,TRUE,FALSE,37,0,"existing",NA,"rep_0049_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0049_fit_mse.rds",0.00422201241529435,FALSE
"ou","rate_state",49,1049,1000147,4325,5.44828377962112,TRUE,FALSE,38,0,"existing",NA,"rep_0049_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0049_fit_rate_state.rds",0.00419807970957845,FALSE
"ou","mse",50,1050,1000149,3769,4.93170598347982,TRUE,FALSE,39,0,"existing",NA,"rep_0050_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0050_fit_mse.rds",0.00434815056685204,FALSE
"ou","rate_state",50,1050,1000150,3769,4.6018856326739,TRUE,FALSE,43,0,"existing",NA,"rep_0050_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0050_fit_rate_state.rds",0.00433783041097531,FALSE
"ou","mse",51,1051,1000152,2898,17.7339591145515,FALSE,TRUE,100,2,"existing",NA,"rep_0051_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0051_fit_mse.rds",0.00579850813379116,FALSE
"ou","rate_state",51,1051,1000153,2898,0.779562131563822,TRUE,FALSE,8,1,"existing",NA,"rep_0051_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0051_fit_rate_state.rds",8.78363273071419e-27,TRUE
"ou","mse",52,1052,1000155,3036,3.24866166512171,TRUE,FALSE,33,0,"existing",NA,"rep_0052_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0052_fit_mse.rds",0.00488558208362234,FALSE
"ou","rate_state",52,1052,1000156,3036,3.17673286596934,TRUE,FALSE,37,0,"existing",NA,"rep_0052_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0052_fit_rate_state.rds",0.00486611572785357,FALSE
"ou","mse",53,1053,1000158,2764,2.61746582984924,TRUE,FALSE,31,0,"existing",NA,"rep_0053_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0053_fit_mse.rds",0.00502177365702026,FALSE
"ou","rate_state",53,1053,1000159,2764,0.468553368250529,TRUE,FALSE,5,1,"existing",NA,"rep_0053_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0053_fit_rate_state.rds",3.00544760604159e-26,TRUE
"ou","mse",54,1054,1000161,1890,1.46858006715775,TRUE,FALSE,25,0,"existing",NA,"rep_0054_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0054_fit_mse.rds",0.00614290252623419,FALSE
"ou","rate_state",54,1054,1000162,1890,3.48961786826452,TRUE,FALSE,67,1,"existing",NA,"rep_0054_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0054_fit_rate_state.rds",0.00617042447786171,FALSE
"ou","mse",55,1055,1000164,2481,0.47239488363266,TRUE,FALSE,5,0,"existing",NA,"rep_0055_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0055_fit_mse.rds",8.90686664646747e-39,TRUE
"ou","rate_state",55,1055,1000165,2481,2.50101916790009,TRUE,FALSE,36,0,"existing",NA,"rep_0055_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0055_fit_rate_state.rds",0.00522827392647546,FALSE
"ou","mse",56,1056,1000167,5205,7.67384821573893,TRUE,FALSE,38,0,"existing",NA,"rep_0056_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0056_fit_mse.rds",0.00358306239591579,FALSE
"ou","rate_state",56,1056,1000168,5205,2.93665879964828,TRUE,FALSE,15,1,"existing",NA,"rep_0056_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0056_fit_rate_state.rds",5.09644513947257e-21,TRUE
"ou","mse",57,1057,1000170,1749,0.371663065751394,TRUE,FALSE,6,0,"existing",NA,"rep_0057_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0057_fit_mse.rds",3.30564097011595e-30,TRUE
"ou","rate_state",57,1057,1000171,1749,1.94964978297551,TRUE,FALSE,40,0,"existing",NA,"rep_0057_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0057_fit_rate_state.rds",0.00625281052989076,FALSE
"ou","mse",58,1058,1000173,3120,2.95243431727091,TRUE,FALSE,30,0,"existing",NA,"rep_0058_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0058_fit_mse.rds",0.00483748750969144,FALSE
"ou","rate_state",58,1058,1000174,3120,8.84551538228989,FALSE,TRUE,100,1,"existing",NA,"rep_0058_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0058_fit_rate_state.rds",0.00545164544681602,FALSE
"ou","mse",59,1059,1000176,2147,2.32102771600087,TRUE,FALSE,34,0,"existing",NA,"rep_0059_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0059_fit_mse.rds",0.00578771174790673,FALSE
"ou","rate_state",59,1059,1000177,2147,1.59441976547241,TRUE,FALSE,27,0,"existing",NA,"rep_0059_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0059_fit_rate_state.rds",0.00573387075182818,FALSE
"ou","mse",60,1060,1000179,3681,6.51129286686579,TRUE,FALSE,51,0,"existing",NA,"rep_0060_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0060_fit_mse.rds",0.00439967302732101,FALSE
"ou","rate_state",60,1060,1000180,3681,10.5932889819145,TRUE,FALSE,70,1,"existing",NA,"rep_0060_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0060_fit_rate_state.rds",2.39533745929308e-26,TRUE
"ou","mse",61,1061,1000182,5282,8.5250616033872,TRUE,FALSE,41,0,"existing",NA,"rep_0061_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0061_fit_mse.rds",0.00361991446781159,FALSE
"ou","rate_state",61,1061,1000183,5282,12.5771391987801,TRUE,FALSE,66,0,"existing",NA,"rep_0061_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0061_fit_rate_state.rds",0.00364332324034375,FALSE
"ou","mse",62,1062,1000185,2255,1.86272181669871,TRUE,FALSE,28,0,"existing",NA,"rep_0062_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0062_fit_mse.rds",0.00561698236823562,FALSE
"ou","rate_state",62,1062,1000186,2255,2.08133169809977,TRUE,FALSE,34,0,"existing",NA,"rep_0062_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0062_fit_rate_state.rds",0.0055877923362742,FALSE
"ou","mse",63,1063,1000188,2208,1.99958816766739,TRUE,FALSE,29,0,"existing",NA,"rep_0063_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0063_fit_mse.rds",0.00576232136029899,FALSE
"ou","rate_state",63,1063,1000189,2208,0.669687767823537,TRUE,FALSE,9,1,"existing",NA,"rep_0063_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0063_fit_rate_state.rds",5.13197002186245e-30,TRUE
"ou","mse",64,1064,1000191,3329,4.84003599882126,TRUE,FALSE,42,0,"existing",NA,"rep_0064_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0064_fit_mse.rds",0.00441665155598884,FALSE
"ou","rate_state",64,1064,1000192,3329,8.46619808673859,TRUE,FALSE,81,0,"existing",NA,"rep_0064_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0064_fit_rate_state.rds",0.00439004389159992,FALSE
"ou","mse",65,1065,1000194,1663,0.35396188100179,TRUE,FALSE,6,0,"existing",NA,"rep_0065_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0065_fit_mse.rds",1.98541407490432e-45,TRUE
"ou","rate_state",65,1065,1000195,1663,0.445272966225942,TRUE,FALSE,8,1,"existing",NA,"rep_0065_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0065_fit_rate_state.rds",2.89201921152142e-33,TRUE
"ou","mse",66,1066,1000197,2208,1.67662123441696,TRUE,FALSE,25,0,"existing",NA,"rep_0066_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0066_fit_mse.rds",0.00570471194549417,FALSE
"ou","rate_state",66,1066,1000198,2208,0.530192748705546,TRUE,FALSE,7,1,"existing",NA,"rep_0066_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0066_fit_rate_state.rds",9.79035551896232e-29,TRUE
"ou","mse",67,1067,1000200,2818,2.47649183273315,TRUE,FALSE,28,0,"existing",NA,"rep_0067_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0067_fit_mse.rds",0.00507705320138561,FALSE
"ou","rate_state",67,1067,1000201,2818,0.661036785443624,TRUE,FALSE,7,1,"existing",NA,"rep_0067_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0067_fit_rate_state.rds",2.44346005698543e-26,TRUE
"ou","mse",68,1068,1000203,1472,0.593856930732727,TRUE,FALSE,10,0,"existing",NA,"rep_0068_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0068_fit_mse.rds",2.34426164366168e-38,TRUE
"ou","rate_state",68,1068,1000204,1472,5.39011618296305,FALSE,TRUE,100,1,"existing",NA,"rep_0068_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0068_fit_rate_state.rds",1.0942864838321e-29,TRUE
"ou","mse",69,1069,1000206,1074,0.296611734231313,TRUE,FALSE,7,0,"existing",NA,"rep_0069_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0069_fit_mse.rds",8.93063708821275e-27,TRUE
"ou","rate_state",69,1069,1000207,1074,2.04508225123088,TRUE,FALSE,59,86,"existing",NA,"rep_0069_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0069_fit_rate_state.rds",0.00766688530386996,FALSE
"ou","mse",70,1070,1000209,4219,6.13772321542104,TRUE,FALSE,39,0,"existing",NA,"rep_0070_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0070_fit_mse.rds",0.00423114319991628,FALSE
"ou","rate_state",70,1070,1000210,4219,5.73416533470154,TRUE,FALSE,39,0,"existing",NA,"rep_0070_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0070_fit_rate_state.rds",0.00419814837905547,FALSE
"ou","mse",71,1071,1000212,1612,1.10010338226954,TRUE,FALSE,22,0,"existing",NA,"rep_0071_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0071_fit_mse.rds",0.00643376802406631,FALSE
"ou","rate_state",71,1071,1000213,1612,0.486863116423289,TRUE,FALSE,9,1,"existing",NA,"rep_0071_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0071_fit_rate_state.rds",5.17586027324952e-24,TRUE
"ou","mse",72,1072,1000215,1703,0.488020547231038,TRUE,FALSE,7,0,"existing",NA,"rep_0072_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0072_fit_mse.rds",2.02930428099934e-44,TRUE
"ou","rate_state",72,1072,1000216,1703,2.05163566668828,TRUE,FALSE,43,0,"existing",NA,"rep_0072_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0072_fit_rate_state.rds",0.00639865215741837,FALSE
"ou","mse",73,1073,1000218,2202,0.417448385556539,TRUE,FALSE,5,0,"existing",NA,"rep_0073_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0073_fit_mse.rds",3.50394121967155e-39,TRUE
"ou","rate_state",73,1073,1000219,2202,4.35839748382568,TRUE,FALSE,70,0,"existing",NA,"rep_0073_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0073_fit_rate_state.rds",0.00534436247875651,FALSE
"ou","mse",74,1074,1000221,1788,1.69114076693853,TRUE,FALSE,30,0,"existing",NA,"rep_0074_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0074_fit_mse.rds",0.00627381993252845,FALSE
"ou","rate_state",74,1074,1000222,1788,0.465306417147319,TRUE,FALSE,8,1,"existing",NA,"rep_0074_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0074_fit_rate_state.rds",2.54141167195583e-32,TRUE
"ou","mse",75,1075,1000224,6199,61.3602360010147,FALSE,TRUE,100,1,"existing",NA,"rep_0075_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0075_fit_mse.rds",0.00419698567163995,FALSE
"ou","rate_state",75,1075,1000225,6199,9.82502533594767,TRUE,FALSE,44,0,"existing",NA,"rep_0075_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0075_fit_rate_state.rds",0.00334119365616302,FALSE
"ou","mse",76,1076,1000227,2574,0.871833582719167,TRUE,FALSE,9,0,"existing",NA,"rep_0076_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0076_fit_mse.rds",2.25774996954892e-17,TRUE
"ou","rate_state",76,1076,1000228,2574,6.5786326845487,TRUE,FALSE,95,0,"existing",NA,"rep_0076_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0076_fit_rate_state.rds",0.00550086796747851,FALSE
"ou","mse",77,1077,1000230,1800,1.49177033106486,TRUE,FALSE,28,0,"existing",NA,"rep_0077_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0077_fit_mse.rds",0.00612645717451951,FALSE
"ou","rate_state",77,1077,1000231,1800,1.45472385088603,TRUE,FALSE,30,0,"existing",NA,"rep_0077_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0077_fit_rate_state.rds",0.00608672622525221,FALSE
"ou","mse",78,1078,1000233,6934,10.2384027004242,TRUE,FALSE,31,0,"existing",NA,"rep_0078_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0078_fit_mse.rds",0.00321405648692844,FALSE
"ou","rate_state",78,1078,1000234,6934,17.0802864511808,TRUE,FALSE,56,0,"existing",NA,"rep_0078_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0078_fit_rate_state.rds",0.0032247622925211,FALSE
"ou","mse",79,1079,1000236,1138,0.525594798723857,TRUE,FALSE,10,0,"existing",NA,"rep_0079_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0079_fit_mse.rds",5.14768709286737e-27,TRUE
"ou","rate_state",79,1079,1000237,1138,0.328261748949687,TRUE,FALSE,8,1,"existing",NA,"rep_0079_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0079_fit_rate_state.rds",4.42088963168166e-35,TRUE
"ou","mse",80,1080,1000239,2221,7.03627718289693,FALSE,TRUE,100,0,"existing",NA,"rep_0080_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0080_fit_mse.rds",0.0056434976684874,FALSE
"ou","rate_state",80,1080,1000240,2221,2.12193913062414,TRUE,FALSE,36,0,"existing",NA,"rep_0080_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0080_fit_rate_state.rds",0.00564773955479703,FALSE
"ou","mse",81,1081,1000242,1865,1.58909068504969,TRUE,FALSE,27,0,"existing",NA,"rep_0081_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0081_fit_mse.rds",0.00606701166432417,FALSE
"ou","rate_state",81,1081,1000243,1865,2.3158175667127,TRUE,FALSE,45,0,"existing",NA,"rep_0081_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0081_fit_rate_state.rds",0.00608076352016702,FALSE
"ou","mse",82,1082,1000245,3552,4.49238358338674,TRUE,FALSE,37,0,"existing",NA,"rep_0082_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0082_fit_mse.rds",0.00431346786976415,FALSE
"ou","rate_state",82,1082,1000246,3552,1.19323566754659,TRUE,FALSE,10,1,"existing",NA,"rep_0082_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0082_fit_rate_state.rds",3.14888194586757e-28,TRUE
"ou","mse",83,1083,1000248,3750,4.30464371442795,TRUE,FALSE,34,0,"existing",NA,"rep_0083_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0083_fit_mse.rds",0.00457513049403436,FALSE
"ou","rate_state",83,1083,1000249,3750,2.78784243663152,TRUE,FALSE,20,1,"existing",NA,"rep_0083_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0083_fit_rate_state.rds",1.340037320945e-20,TRUE
"ou","mse",84,1084,1000251,2343,2.26875824928284,TRUE,FALSE,30,0,"existing",NA,"rep_0084_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0084_fit_mse.rds",0.00556305263513164,FALSE
"ou","rate_state",84,1084,1000252,2343,0.651766447226206,TRUE,FALSE,8,1,"existing",NA,"rep_0084_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0084_fit_rate_state.rds",9.10444670559387e-29,TRUE
"ou","mse",85,1085,1000254,2815,2.73817126750946,TRUE,FALSE,31,0,"existing",NA,"rep_0085_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0085_fit_mse.rds",0.00482413870637315,FALSE
"ou","rate_state",85,1085,1000255,2815,0.493747897942861,TRUE,FALSE,5,1,"existing",NA,"rep_0085_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0085_fit_rate_state.rds",1.39046046302449e-28,TRUE
"ou","mse",86,1086,1000257,2478,0.729506933689117,TRUE,FALSE,8,0,"existing",NA,"rep_0086_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0086_fit_mse.rds",1.54615019288993e-38,TRUE
"ou","rate_state",86,1086,1000258,2478,2.12567035357157,TRUE,FALSE,30,0,"existing",NA,"rep_0086_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0086_fit_rate_state.rds",0.00515575349452211,FALSE
"ou","mse",87,1087,1000260,3578,24.6654900828997,FALSE,TRUE,100,1,"existing",NA,"rep_0087_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0087_fit_mse.rds",0.00523004353555423,FALSE
"ou","rate_state",87,1087,1000261,3578,2.05677693287532,TRUE,FALSE,18,1,"existing",NA,"rep_0087_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0087_fit_rate_state.rds",4.94863015630296e-25,TRUE
"ou","mse",88,1088,1000263,2792,2.4857630332311,TRUE,FALSE,28,0,"existing",NA,"rep_0088_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0088_fit_mse.rds",0.00495356301757961,FALSE
"ou","rate_state",88,1088,1000264,2792,0.858226084709168,TRUE,FALSE,9,1,"existing",NA,"rep_0088_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0088_fit_rate_state.rds",3.43124728428211e-24,TRUE
"ou","mse",89,1089,1000266,1546,1.22201751470566,TRUE,FALSE,25,0,"existing",NA,"rep_0089_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0089_fit_mse.rds",0.00682986707350061,FALSE
"ou","rate_state",89,1089,1000267,1546,0.277182833353678,TRUE,FALSE,5,1,"existing",NA,"rep_0089_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0089_fit_rate_state.rds",1.80275239763947e-35,TRUE
"ou","mse",90,1090,1000269,2949,2.80454411506653,TRUE,FALSE,30,0,"existing",NA,"rep_0090_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0090_fit_mse.rds",0.00481392386508022,FALSE
"ou","rate_state",90,1090,1000270,2949,3.22557198206584,TRUE,FALSE,38,0,"existing",NA,"rep_0090_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0090_fit_rate_state.rds",0.0047787711804891,FALSE
"ou","mse",91,1091,1000272,1799,1.57782258192698,TRUE,FALSE,28,0,"existing",NA,"rep_0091_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0091_fit_mse.rds",0.00618073003656168,FALSE
"ou","rate_state",91,1091,1000273,1799,0.89994238615036,TRUE,FALSE,15,1,"existing",NA,"rep_0091_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0091_fit_rate_state.rds",1.37903716214384e-33,TRUE
"ou","mse",92,1092,1000275,5765,8.90257808367411,TRUE,FALSE,36,1,"existing",NA,"rep_0092_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0092_fit_mse.rds",0.00361405000517343,FALSE
"ou","rate_state",92,1092,1000276,5765,20.2310744484266,FALSE,TRUE,100,1,"existing",NA,"rep_0092_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0092_fit_rate_state.rds",0.0036135797887391,FALSE
"ou","mse",93,1093,1000278,2887,3.48330558141073,TRUE,FALSE,39,0,"existing",NA,"rep_0093_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0093_fit_mse.rds",0.00465399909971603,FALSE
"ou","rate_state",93,1093,1000279,2887,2.89653270244598,TRUE,FALSE,37,0,"existing",NA,"rep_0093_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0093_fit_rate_state.rds",0.00464782994374217,FALSE
"ou","mse",94,1094,1000281,3157,3.36750669876734,TRUE,FALSE,31,0,"existing",NA,"rep_0094_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0094_fit_mse.rds",0.00491826087847245,FALSE
"ou","rate_state",94,1094,1000282,3157,3.16170448064804,TRUE,FALSE,28,1,"existing",NA,"rep_0094_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0094_fit_rate_state.rds",1.59906251747476e-22,TRUE
"ou","mse",95,1095,1000284,2279,1.94830078283946,TRUE,FALSE,28,0,"existing",NA,"rep_0095_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0095_fit_mse.rds",0.00578054763820701,FALSE
"ou","rate_state",95,1095,1000285,2279,6.20937198003133,FALSE,TRUE,100,1,"existing",NA,"rep_0095_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0095_fit_rate_state.rds",0.00616543313263835,FALSE
"ou","mse",96,1096,1000287,2004,1.82290296554565,TRUE,FALSE,29,0,"existing",NA,"rep_0096_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0096_fit_mse.rds",0.00580388273565894,FALSE
"ou","rate_state",96,1096,1000288,2004,0.552114033699036,TRUE,FALSE,8,1,"existing",NA,"rep_0096_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0096_fit_rate_state.rds",1.35992439030124e-30,TRUE
"ou","mse",97,1097,1000290,2130,8.6839446981748,FALSE,TRUE,100,0,"existing",NA,"rep_0097_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0097_fit_mse.rds",1.22900005555987e-45,TRUE
"ou","rate_state",97,1097,1000291,2130,0.55689773162206,TRUE,FALSE,8,1,"existing",NA,"rep_0097_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0097_fit_rate_state.rds",4.21237108367041e-31,TRUE
