"truth_kernel","fitted_kernel","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","converged","hit_max","n_iter","n_cpo_fail","status","error","file"
"ou","mse",69,1069,1000206,1074,0.296611734231313,TRUE,FALSE,7,0,"existing",NA,"rep_0069_fit_mse.rds"
"ou","rate_state",69,1069,1000207,1074,2.04508225123088,TRUE,FALSE,59,86,"existing",NA,"rep_0069_fit_rate_state.rds"
"ou","ou",70,1070,1000208,4219,4.6964718023936,TRUE,FALSE,36,0,"existing",NA,"rep_0070_fit_ou.rds"
"ou","mse",70,1070,1000209,4219,6.13772321542104,TRUE,FALSE,39,0,"existing",NA,"rep_0070_fit_mse.rds"
"ou","rate_state",70,1070,1000210,4219,5.73416533470154,TRUE,FALSE,39,0,"existing",NA,"rep_0070_fit_rate_state.rds"
"ou","ou",71,1071,1000211,1612,1.00345013141632,TRUE,FALSE,22,0,"existing",NA,"rep_0071_fit_ou.rds"
"ou","mse",71,1071,1000212,1612,1.10010338226954,TRUE,FALSE,22,0,"existing",NA,"rep_0071_fit_mse.rds"
"ou","rate_state",71,1071,1000213,1612,0.486863116423289,TRUE,FALSE,9,1,"existing",NA,"rep_0071_fit_rate_state.rds"
"ou","ou",72,1072,1000214,1703,1.0901513338089,TRUE,FALSE,22,0,"existing",NA,"rep_0072_fit_ou.rds"
"ou","mse",72,1072,1000215,1703,0.488020547231038,TRUE,FALSE,7,0,"existing",NA,"rep_0072_fit_mse.rds"
"ou","rate_state",72,1072,1000216,1703,2.05163566668828,TRUE,FALSE,43,0,"existing",NA,"rep_0072_fit_rate_state.rds"
"ou","ou",73,1073,1000217,2202,1.73902743260066,TRUE,FALSE,28,0,"existing",NA,"rep_0073_fit_ou.rds"
"ou","mse",73,1073,1000218,2202,0.417448385556539,TRUE,FALSE,5,0,"existing",NA,"rep_0073_fit_mse.rds"
"ou","rate_state",73,1073,1000219,2202,4.35839748382568,TRUE,FALSE,70,0,"existing",NA,"rep_0073_fit_rate_state.rds"
"ou","ou",74,1074,1000220,1788,1.28139849901199,TRUE,FALSE,25,0,"existing",NA,"rep_0074_fit_ou.rds"
"ou","mse",74,1074,1000221,1788,1.69114076693853,TRUE,FALSE,30,0,"existing",NA,"rep_0074_fit_mse.rds"
"ou","rate_state",74,1074,1000222,1788,0.465306417147319,TRUE,FALSE,8,1,"existing",NA,"rep_0074_fit_rate_state.rds"
"ou","ou",75,1075,1000223,6199,9.42329794963201,TRUE,FALSE,42,0,"existing",NA,"rep_0075_fit_ou.rds"
"ou","mse",75,1075,1000224,6199,61.3602360010147,FALSE,TRUE,100,1,"existing",NA,"rep_0075_fit_mse.rds"
"ou","rate_state",75,1075,1000225,6199,9.82502533594767,TRUE,FALSE,44,0,"existing",NA,"rep_0075_fit_rate_state.rds"
"ou","ou",76,1076,1000226,2574,2.09505366484324,TRUE,FALSE,30,0,"existing",NA,"rep_0076_fit_ou.rds"
"ou","mse",76,1076,1000227,2574,0.871833582719167,TRUE,FALSE,9,0,"existing",NA,"rep_0076_fit_mse.rds"
"ou","rate_state",76,1076,1000228,2574,6.5786326845487,TRUE,FALSE,95,0,"existing",NA,"rep_0076_fit_rate_state.rds"
"ou","ou",77,1077,1000229,1800,1.30294361909231,TRUE,FALSE,26,0,"existing",NA,"rep_0077_fit_ou.rds"
"ou","mse",77,1077,1000230,1800,1.49177033106486,TRUE,FALSE,28,0,"existing",NA,"rep_0077_fit_mse.rds"
"ou","rate_state",77,1077,1000231,1800,1.45472385088603,TRUE,FALSE,30,0,"existing",NA,"rep_0077_fit_rate_state.rds"
"ou","ou",78,1078,1000232,6934,13.1390380183856,TRUE,FALSE,48,0,"existing",NA,"rep_0078_fit_ou.rds"
"ou","mse",78,1078,1000233,6934,10.2384027004242,TRUE,FALSE,31,0,"existing",NA,"rep_0078_fit_mse.rds"
"ou","rate_state",78,1078,1000234,6934,17.0802864511808,TRUE,FALSE,56,0,"existing",NA,"rep_0078_fit_rate_state.rds"
"ou","ou",79,1079,1000235,1138,0.739107048511505,TRUE,FALSE,20,0,"existing",NA,"rep_0079_fit_ou.rds"
"ou","mse",79,1079,1000236,1138,0.525594798723857,TRUE,FALSE,10,0,"existing",NA,"rep_0079_fit_mse.rds"
"ou","rate_state",79,1079,1000237,1138,0.328261748949687,TRUE,FALSE,8,1,"existing",NA,"rep_0079_fit_rate_state.rds"
"ou","ou",80,1080,1000238,2221,1.54794003168742,TRUE,FALSE,24,0,"existing",NA,"rep_0080_fit_ou.rds"
"ou","mse",80,1080,1000239,2221,7.03627718289693,FALSE,TRUE,100,0,"existing",NA,"rep_0080_fit_mse.rds"
"ou","rate_state",80,1080,1000240,2221,2.12193913062414,TRUE,FALSE,36,0,"existing",NA,"rep_0080_fit_rate_state.rds"
"ou","ou",81,1081,1000241,1865,1.26738256613413,TRUE,FALSE,24,0,"existing",NA,"rep_0081_fit_ou.rds"
"ou","mse",81,1081,1000242,1865,1.58909068504969,TRUE,FALSE,27,0,"existing",NA,"rep_0081_fit_mse.rds"
"ou","rate_state",81,1081,1000243,1865,2.3158175667127,TRUE,FALSE,45,0,"existing",NA,"rep_0081_fit_rate_state.rds"
"ou","ou",82,1082,1000244,3552,3.78322798013687,TRUE,FALSE,36,0,"existing",NA,"rep_0082_fit_ou.rds"
"ou","mse",82,1082,1000245,3552,4.49238358338674,TRUE,FALSE,37,0,"existing",NA,"rep_0082_fit_mse.rds"
"ou","rate_state",82,1082,1000246,3552,1.19323566754659,TRUE,FALSE,10,1,"existing",NA,"rep_0082_fit_rate_state.rds"
"ou","ou",83,1083,1000247,3750,3.84362733364105,TRUE,FALSE,34,0,"existing",NA,"rep_0083_fit_ou.rds"
"ou","mse",83,1083,1000248,3750,4.30464371442795,TRUE,FALSE,34,0,"existing",NA,"rep_0083_fit_mse.rds"
"ou","rate_state",83,1083,1000249,3750,2.78784243663152,TRUE,FALSE,20,1,"existing",NA,"rep_0083_fit_rate_state.rds"
"ou","ou",84,1084,1000250,2343,1.80704868237178,TRUE,FALSE,27,0,"existing",NA,"rep_0084_fit_ou.rds"
"ou","mse",84,1084,1000251,2343,2.26875824928284,TRUE,FALSE,30,0,"existing",NA,"rep_0084_fit_mse.rds"
"ou","rate_state",84,1084,1000252,2343,0.651766447226206,TRUE,FALSE,8,1,"existing",NA,"rep_0084_fit_rate_state.rds"
"ou","ou",85,1085,1000253,2815,2.83470201889674,TRUE,FALSE,35,0,"existing",NA,"rep_0085_fit_ou.rds"
"ou","mse",85,1085,1000254,2815,2.73817126750946,TRUE,FALSE,31,0,"existing",NA,"rep_0085_fit_mse.rds"
"ou","rate_state",85,1085,1000255,2815,0.493747897942861,TRUE,FALSE,5,1,"existing",NA,"rep_0085_fit_rate_state.rds"
"ou","ou",86,1086,1000256,2478,2.26162221829096,TRUE,FALSE,32,0,"existing",NA,"rep_0086_fit_ou.rds"
"ou","mse",86,1086,1000257,2478,0.729506933689117,TRUE,FALSE,8,0,"existing",NA,"rep_0086_fit_mse.rds"
"ou","rate_state",86,1086,1000258,2478,2.12567035357157,TRUE,FALSE,30,0,"existing",NA,"rep_0086_fit_rate_state.rds"
"ou","ou",87,1087,1000259,3578,4.0121350646019,TRUE,FALSE,38,0,"existing",NA,"rep_0087_fit_ou.rds"
"ou","mse",87,1087,1000260,3578,24.6654900828997,FALSE,TRUE,100,1,"existing",NA,"rep_0087_fit_mse.rds"
"ou","rate_state",87,1087,1000261,3578,2.05677693287532,TRUE,FALSE,18,1,"existing",NA,"rep_0087_fit_rate_state.rds"
"ou","ou",88,1088,1000262,2792,2.35807560284932,TRUE,FALSE,29,0,"existing",NA,"rep_0088_fit_ou.rds"
"ou","mse",88,1088,1000263,2792,2.4857630332311,TRUE,FALSE,28,0,"existing",NA,"rep_0088_fit_mse.rds"
"ou","rate_state",88,1088,1000264,2792,0.858226084709168,TRUE,FALSE,9,1,"existing",NA,"rep_0088_fit_rate_state.rds"
"ou","ou",89,1089,1000265,1546,1.1154971520106,TRUE,FALSE,24,0,"existing",NA,"rep_0089_fit_ou.rds"
"ou","mse",89,1089,1000266,1546,1.22201751470566,TRUE,FALSE,25,0,"existing",NA,"rep_0089_fit_mse.rds"
"ou","rate_state",89,1089,1000267,1546,0.277182833353678,TRUE,FALSE,5,1,"existing",NA,"rep_0089_fit_rate_state.rds"
"ou","ou",90,1090,1000268,2949,2.4163835644722,TRUE,FALSE,28,0,"existing",NA,"rep_0090_fit_ou.rds"
"ou","mse",90,1090,1000269,2949,2.80454411506653,TRUE,FALSE,30,0,"existing",NA,"rep_0090_fit_mse.rds"
"ou","rate_state",90,1090,1000270,2949,3.22557198206584,TRUE,FALSE,38,0,"existing",NA,"rep_0090_fit_rate_state.rds"
"ou","ou",91,1091,1000271,1799,1.1469290137291,TRUE,FALSE,23,0,"existing",NA,"rep_0091_fit_ou.rds"
"ou","mse",91,1091,1000272,1799,1.57782258192698,TRUE,FALSE,28,0,"existing",NA,"rep_0091_fit_mse.rds"
"ou","rate_state",91,1091,1000273,1799,0.89994238615036,TRUE,FALSE,15,1,"existing",NA,"rep_0091_fit_rate_state.rds"
"ou","ou",92,1092,1000274,5765,7.63321774800619,TRUE,FALSE,37,0,"existing",NA,"rep_0092_fit_ou.rds"
"ou","mse",92,1092,1000275,5765,8.90257808367411,TRUE,FALSE,36,1,"existing",NA,"rep_0092_fit_mse.rds"
"ou","rate_state",92,1092,1000276,5765,20.2310744484266,FALSE,TRUE,100,1,"existing",NA,"rep_0092_fit_rate_state.rds"
"ou","ou",93,1093,1000277,2887,2.54200346867243,TRUE,FALSE,33,0,"existing",NA,"rep_0093_fit_ou.rds"
"ou","mse",93,1093,1000278,2887,3.48330558141073,TRUE,FALSE,39,0,"existing",NA,"rep_0093_fit_mse.rds"
"ou","rate_state",93,1093,1000279,2887,2.89653270244598,TRUE,FALSE,37,0,"existing",NA,"rep_0093_fit_rate_state.rds"
"ou","ou",94,1094,1000280,3157,2.64659758408864,TRUE,FALSE,29,0,"existing",NA,"rep_0094_fit_ou.rds"
"ou","mse",94,1094,1000281,3157,3.36750669876734,TRUE,FALSE,31,0,"existing",NA,"rep_0094_fit_mse.rds"
"ou","rate_state",94,1094,1000282,3157,3.16170448064804,TRUE,FALSE,28,1,"existing",NA,"rep_0094_fit_rate_state.rds"
"ou","ou",95,1095,1000283,2279,1.81360508600871,TRUE,FALSE,28,0,"existing",NA,"rep_0095_fit_ou.rds"
"ou","mse",95,1095,1000284,2279,1.94830078283946,TRUE,FALSE,28,0,"existing",NA,"rep_0095_fit_mse.rds"
"ou","rate_state",95,1095,1000285,2279,6.20937198003133,FALSE,TRUE,100,1,"existing",NA,"rep_0095_fit_rate_state.rds"
"ou","ou",96,1096,1000286,2004,1.6759219010671,TRUE,FALSE,28,0,"existing",NA,"rep_0096_fit_ou.rds"
"ou","mse",96,1096,1000287,2004,1.82290296554565,TRUE,FALSE,29,0,"existing",NA,"rep_0096_fit_mse.rds"
"ou","rate_state",96,1096,1000288,2004,0.552114033699036,TRUE,FALSE,8,1,"existing",NA,"rep_0096_fit_rate_state.rds"
"ou","ou",97,1097,1000289,2130,1.44561591545741,TRUE,FALSE,24,0,"existing",NA,"rep_0097_fit_ou.rds"
"ou","mse",97,1097,1000290,2130,8.6839446981748,FALSE,TRUE,100,0,"existing",NA,"rep_0097_fit_mse.rds"
"ou","rate_state",97,1097,1000291,2130,0.55689773162206,TRUE,FALSE,8,1,"existing",NA,"rep_0097_fit_rate_state.rds"
"ou","ou",98,1098,1000292,2681,2.14476728439331,TRUE,FALSE,28,0,"existing",NA,"rep_0098_fit_ou.rds"
"ou","mse",98,1098,1000293,2681,2.28684964974721,TRUE,FALSE,28,0,"existing",NA,"rep_0098_fit_mse.rds"
"ou","rate_state",98,1098,1000294,2681,0.751088400681814,TRUE,FALSE,8,1,"existing",NA,"rep_0098_fit_rate_state.rds"
"ou","ou",99,1099,1000295,2374,1.72755424976349,TRUE,FALSE,25,0,"existing",NA,"rep_0099_fit_ou.rds"
"ou","mse",99,1099,1000296,2374,1.94143228530884,TRUE,FALSE,26,0,"existing",NA,"rep_0099_fit_mse.rds"
"ou","rate_state",99,1099,1000297,2374,0.401833649476369,TRUE,FALSE,5,1,"existing",NA,"rep_0099_fit_rate_state.rds"
"ou","ou",100,1100,1000298,1610,1.02139386733373,TRUE,FALSE,21,0,"existing",NA,"rep_0100_fit_ou.rds"
"ou","mse",100,1100,1000299,1610,0.608327714602153,TRUE,FALSE,9,0,"existing",NA,"rep_0100_fit_mse.rds"
"ou","rate_state",100,1100,1000300,1610,0.282582763830821,TRUE,FALSE,5,1,"existing",NA,"rep_0100_fit_rate_state.rds"
"mse","ou",1,2001,1000301,2175,1.85588881572088,TRUE,FALSE,29,0,"existing",NA,"rep_0001_fit_ou.rds"
"mse","mse",1,2001,1000302,2175,10.8901325503985,FALSE,TRUE,100,0,"existing",NA,"rep_0001_fit_mse.rds"
"mse","rate_state",1,2001,1000303,2175,0.447767964998881,TRUE,FALSE,6,1,"existing",NA,"rep_0001_fit_rate_state.rds"
"mse","ou",2,2002,1000304,1916,1.37662864923477,TRUE,FALSE,25,0,"existing",NA,"rep_0002_fit_ou.rds"
"mse","mse",2,2002,1000305,1916,0.469848585128784,TRUE,FALSE,7,0,"existing",NA,"rep_0002_fit_mse.rds"
"mse","rate_state",2,2002,1000306,1916,5.78846555153529,FALSE,TRUE,100,0,"existing",NA,"rep_0002_fit_rate_state.rds"
"mse","ou",3,2003,1000307,1569,0.95104280312856,TRUE,FALSE,21,0,"existing",NA,"rep_0003_fit_ou.rds"
"mse","mse",3,2003,1000308,1569,0.389997998873393,TRUE,FALSE,7,0,"existing",NA,"rep_0003_fit_mse.rds"
"mse","rate_state",3,2003,1000309,1569,0.310850667953491,TRUE,FALSE,6,1,"existing",NA,"rep_0003_fit_rate_state.rds"
"mse","ou",4,2004,1000310,4177,6.05854643583298,TRUE,FALSE,47,0,"existing",NA,"rep_0004_fit_ou.rds"
"mse","mse",4,2004,1000311,4177,5.59466565052668,TRUE,FALSE,36,0,"existing",NA,"rep_0004_fit_mse.rds"
"mse","rate_state",4,2004,1000312,4177,14.0212233185768,TRUE,FALSE,93,1,"existing",NA,"rep_0004_fit_rate_state.rds"
"mse","ou",5,2005,1000313,1619,1.1038763999939,TRUE,FALSE,24,0,"existing",NA,"rep_0005_fit_ou.rds"
"mse","mse",5,2005,1000314,1619,1.46172715028127,TRUE,FALSE,30,0,"existing",NA,"rep_0005_fit_mse.rds"
"mse","rate_state",5,2005,1000315,1619,0.440185101826986,TRUE,FALSE,8,1,"existing",NA,"rep_0005_fit_rate_state.rds"
"mse","ou",6,2006,1000316,2635,2.39255574941635,TRUE,FALSE,33,0,"existing",NA,"rep_0006_fit_ou.rds"
"mse","mse",6,2006,1000317,2635,0.679375982284546,TRUE,FALSE,7,0,"existing",NA,"rep_0006_fit_mse.rds"
"mse","rate_state",6,2006,1000318,2635,0.46982646783193,TRUE,FALSE,5,1,"existing",NA,"rep_0006_fit_rate_state.rds"
"mse","ou",7,2007,1000319,2266,1.98929976622264,TRUE,FALSE,30,0,"existing",NA,"rep_0007_fit_ou.rds"
"mse","mse",7,2007,1000320,2266,0.575123083591461,TRUE,FALSE,7,0,"existing",NA,"rep_0007_fit_mse.rds"
"mse","rate_state",7,2007,1000321,2266,1.45808875163396,TRUE,FALSE,16,1,"existing",NA,"rep_0007_fit_rate_state.rds"
"mse","ou",8,2008,1000322,2024,1.47898550033569,TRUE,FALSE,26,0,"existing",NA,"rep_0008_fit_ou.rds"
"mse","mse",8,2008,1000323,2024,0.481411751111348,TRUE,FALSE,7,0,"existing",NA,"rep_0008_fit_mse.rds"
"mse","rate_state",8,2008,1000324,2024,6.71046013434728,FALSE,TRUE,100,2,"existing",NA,"rep_0008_fit_rate_state.rds"
"mse","ou",9,2009,1000325,2017,1.5824627161026,TRUE,FALSE,29,0,"existing",NA,"rep_0009_fit_ou.rds"
"mse","mse",9,2009,1000326,2017,0.492017316818237,TRUE,FALSE,7,0,"existing",NA,"rep_0009_fit_mse.rds"
"mse","rate_state",9,2009,1000327,2017,1.01188583374023,TRUE,FALSE,16,1,"existing",NA,"rep_0009_fit_rate_state.rds"
"mse","ou",10,2010,1000328,3120,3.57239281733831,TRUE,FALSE,40,0,"existing",NA,"rep_0010_fit_ou.rds"
"mse","mse",10,2010,1000329,3120,3.61119478543599,TRUE,FALSE,32,0,"existing",NA,"rep_0010_fit_mse.rds"
"mse","rate_state",10,2010,1000330,3120,11.0932071328163,FALSE,TRUE,100,1,"existing",NA,"rep_0010_fit_rate_state.rds"
"mse","ou",11,2011,1000331,1394,0.945853849252065,TRUE,FALSE,25,0,"existing",NA,"rep_0011_fit_ou.rds"
"mse","mse",11,2011,1000332,1394,0.688894200325012,TRUE,FALSE,13,0,"existing",NA,"rep_0011_fit_mse.rds"
"mse","rate_state",11,2011,1000333,1394,4.9432311852773,FALSE,TRUE,100,8643,"existing",NA,"rep_0011_fit_rate_state.rds"
"mse","ou",12,2012,1000334,3899,5.51166265010834,TRUE,FALSE,46,0,"existing",NA,"rep_0012_fit_ou.rds"
"mse","mse",12,2012,1000335,3899,5.59346278508504,TRUE,FALSE,39,0,"existing",NA,"rep_0012_fit_mse.rds"
"mse","rate_state",12,2012,1000336,3899,16.0780939181646,FALSE,TRUE,100,1,"existing",NA,"rep_0012_fit_rate_state.rds"
"mse","ou",13,2013,1000337,1536,1.08707556724548,TRUE,FALSE,24,0,"existing",NA,"rep_0013_fit_ou.rds"
"mse","mse",13,2013,1000338,1536,0.397308401266734,TRUE,FALSE,7,0,"existing",NA,"rep_0013_fit_mse.rds"
"mse","rate_state",13,2013,1000339,1536,0.425338164965312,TRUE,FALSE,8,1,"existing",NA,"rep_0013_fit_rate_state.rds"
"mse","ou",14,2014,1000340,1719,1.40815923213959,TRUE,FALSE,28,0,"existing",NA,"rep_0014_fit_ou.rds"
"mse","mse",14,2014,1000341,1719,0.424429980913798,TRUE,FALSE,7,0,"existing",NA,"rep_0014_fit_mse.rds"
"mse","rate_state",14,2014,1000342,1719,6.49754969676336,FALSE,TRUE,100,1,"existing",NA,"rep_0014_fit_rate_state.rds"
"mse","ou",15,2015,1000343,1908,1.43873755137126,TRUE,FALSE,27,0,"existing",NA,"rep_0015_fit_ou.rds"
"mse","mse",15,2015,1000344,1908,0.48426548242569,TRUE,FALSE,7,0,"existing",NA,"rep_0015_fit_mse.rds"
"mse","rate_state",15,2015,1000345,1908,0.509101784229279,TRUE,FALSE,8,1,"existing",NA,"rep_0015_fit_rate_state.rds"
"mse","ou",16,2016,1000346,3759,4.99884140094121,TRUE,FALSE,45,0,"existing",NA,"rep_0016_fit_ou.rds"
"mse","mse",16,2016,1000347,3759,5.45407481590907,TRUE,FALSE,45,0,"existing",NA,"rep_0016_fit_mse.rds"
"mse","rate_state",16,2016,1000348,3759,13.7935875693957,FALSE,TRUE,100,7331,"existing",NA,"rep_0016_fit_rate_state.rds"
"mse","ou",17,2017,1000349,3869,4.8581094344457,TRUE,FALSE,41,0,"existing",NA,"rep_0017_fit_ou.rds"
"mse","mse",17,2017,1000350,3869,5.76513489882151,TRUE,FALSE,41,0,"existing",NA,"rep_0017_fit_mse.rds"
"mse","rate_state",17,2017,1000351,3869,9.87046953439713,TRUE,FALSE,65,1,"existing",NA,"rep_0017_fit_rate_state.rds"
"mse","ou",18,2018,1000352,3568,3.75718041658401,TRUE,FALSE,35,0,"existing",NA,"rep_0018_fit_ou.rds"
"mse","mse",18,2018,1000353,3568,3.9275698184967,TRUE,FALSE,36,0,"existing",NA,"rep_0018_fit_mse.rds"
"mse","rate_state",18,2018,1000354,3568,12.5484202663104,FALSE,TRUE,100,0,"existing",NA,"rep_0018_fit_rate_state.rds"
"mse","ou",19,2019,1000355,3592,4.63344138463338,TRUE,FALSE,45,0,"existing",NA,"rep_0019_fit_ou.rds"
"mse","mse",19,2019,1000356,3592,5.13019426663717,TRUE,FALSE,46,0,"existing",NA,"rep_0019_fit_mse.rds"
"mse","rate_state",19,2019,1000357,3592,14.919345565637,FALSE,TRUE,100,1,"existing",NA,"rep_0019_fit_rate_state.rds"
"mse","ou",20,2020,1000358,2132,1.41657298008601,TRUE,FALSE,24,0,"existing",NA,"rep_0020_fit_ou.rds"
"mse","mse",20,2020,1000359,2132,8.49604399998983,FALSE,TRUE,100,0,"existing",NA,"rep_0020_fit_mse.rds"
"mse","rate_state",20,2020,1000360,2132,0.418118230501811,TRUE,FALSE,6,1,"existing",NA,"rep_0020_fit_rate_state.rds"
"mse","ou",21,2021,1000361,3866,4.88167838255564,TRUE,FALSE,41,0,"existing",NA,"rep_0021_fit_ou.rds"
"mse","mse",21,2021,1000362,3866,5.94405194918315,TRUE,FALSE,43,0,"existing",NA,"rep_0021_fit_mse.rds"
"mse","rate_state",21,2021,1000363,3866,13.0278094172478,FALSE,TRUE,100,1,"existing",NA,"rep_0021_fit_rate_state.rds"
"mse","ou",22,2022,1000364,3743,4.5347669005394,TRUE,FALSE,40,0,"existing",NA,"rep_0022_fit_ou.rds"
"mse","mse",22,2022,1000365,3743,4.04745463132858,TRUE,FALSE,27,0,"existing",NA,"rep_0022_fit_mse.rds"
"mse","rate_state",22,2022,1000366,3743,14.055849635601,FALSE,TRUE,100,0,"existing",NA,"rep_0022_fit_rate_state.rds"
"mse","ou",23,2023,1000367,1928,1.26795176664988,TRUE,FALSE,25,0,"existing",NA,"rep_0023_fit_ou.rds"
"mse","mse",23,2023,1000368,1928,0.473607416947683,TRUE,FALSE,7,0,"existing",NA,"rep_0023_fit_mse.rds"
"mse","rate_state",23,2023,1000369,1928,5.57746821641922,FALSE,TRUE,100,1,"existing",NA,"rep_0023_fit_rate_state.rds"
"mse","ou",24,2024,1000370,1555,0.864985581239065,TRUE,FALSE,21,0,"existing",NA,"rep_0024_fit_ou.rds"
"mse","mse",24,2024,1000371,1555,0.362661763032277,TRUE,FALSE,7,0,"existing",NA,"rep_0024_fit_mse.rds"
"mse","rate_state",24,2024,1000372,1555,4.3996670683225,FALSE,TRUE,100,2954,"existing",NA,"rep_0024_fit_rate_state.rds"
"mse","ou",25,2025,1000373,2216,2.23433936436971,TRUE,FALSE,38,0,"existing",NA,"rep_0025_fit_ou.rds"
"mse","mse",25,2025,1000374,2216,0.612524382273356,TRUE,FALSE,7,0,"existing",NA,"rep_0025_fit_mse.rds"
"mse","rate_state",25,2025,1000375,2216,0.357022281487783,TRUE,FALSE,5,1,"existing",NA,"rep_0025_fit_rate_state.rds"
"mse","ou",26,2026,1000376,1527,0.929609433809916,TRUE,FALSE,23,0,"existing",NA,"rep_0026_fit_ou.rds"
"mse","mse",26,2026,1000377,1527,1.28739310105642,TRUE,FALSE,29,0,"existing",NA,"rep_0026_fit_mse.rds"
"mse","rate_state",26,2026,1000378,1527,3.18146453301112,TRUE,FALSE,58,1,"existing",NA,"rep_0026_fit_rate_state.rds"
"mse","ou",27,2027,1000379,5027,8.91753026644389,TRUE,FALSE,54,0,"existing",NA,"rep_0027_fit_ou.rds"
"mse","mse",27,2027,1000380,5027,8.72330393393834,TRUE,FALSE,44,0,"existing",NA,"rep_0027_fit_mse.rds"
"mse","rate_state",27,2027,1000381,5027,20.8487962166468,FALSE,TRUE,100,0,"existing",NA,"rep_0027_fit_rate_state.rds"
"mse","ou",28,2028,1000382,1942,1.43924666643143,TRUE,FALSE,27,0,"existing",NA,"rep_0028_fit_ou.rds"
"mse","mse",28,2028,1000383,1942,0.473332118988037,TRUE,FALSE,7,0,"existing",NA,"rep_0028_fit_mse.rds"
"mse","rate_state",28,2028,1000384,1942,7.05526596705119,FALSE,TRUE,100,9442,"existing",NA,"rep_0028_fit_rate_state.rds"
"mse","ou",29,2029,1000385,1601,1.15668330192566,TRUE,FALSE,24,0,"existing",NA,"rep_0029_fit_ou.rds"
"mse","mse",29,2029,1000386,1601,6.41835893392563,FALSE,TRUE,100,0,"existing",NA,"rep_0029_fit_mse.rds"
"mse","rate_state",29,2029,1000387,1601,0.358580418427785,TRUE,FALSE,7,1,"existing",NA,"rep_0029_fit_rate_state.rds"
"mse","ou",30,2030,1000388,1463,1.00702966849009,TRUE,FALSE,24,0,"existing",NA,"rep_0030_fit_ou.rds"
"mse","mse",30,2030,1000389,1463,2.52230184872945,TRUE,FALSE,35,0,"existing",NA,"rep_0030_fit_mse.rds"
"mse","rate_state",30,2030,1000390,1463,0.850054081281026,TRUE,FALSE,14,1,"existing",NA,"rep_0030_fit_rate_state.rds"
"mse","ou",31,2031,1000391,1101,0.735316916306814,TRUE,FALSE,21,0,"existing",NA,"rep_0031_fit_ou.rds"
"mse","mse",31,2031,1000392,1101,1.21964205106099,TRUE,FALSE,27,77,"existing",NA,"rep_0031_fit_mse.rds"
"mse","rate_state",31,2031,1000393,1101,4.555994784832,FALSE,TRUE,100,3156,"existing",NA,"rep_0031_fit_rate_state.rds"
"mse","ou",32,2032,1000394,1977,1.55875723361969,TRUE,FALSE,28,0,"existing",NA,"rep_0032_fit_ou.rds"
"mse","mse",32,2032,1000395,1977,0.491619181632996,TRUE,FALSE,7,0,"existing",NA,"rep_0032_fit_mse.rds"
"mse","rate_state",32,2032,1000396,1977,7.344284816583,FALSE,TRUE,100,1,"existing",NA,"rep_0032_fit_rate_state.rds"
"mse","ou",33,2033,1000397,1955,1.29122324784597,TRUE,FALSE,24,0,"existing",NA,"rep_0033_fit_ou.rds"
"mse","mse",33,2033,1000398,1955,0.479208552837372,TRUE,FALSE,7,0,"existing",NA,"rep_0033_fit_mse.rds"
"mse","rate_state",33,2033,1000399,1955,5.63885505199432,FALSE,TRUE,100,0,"existing",NA,"rep_0033_fit_rate_state.rds"
"mse","ou",34,2034,1000400,3604,4.13573041756948,TRUE,FALSE,40,0,"existing",NA,"rep_0034_fit_ou.rds"
"mse","mse",34,2034,1000401,3604,3.61078878243764,TRUE,FALSE,31,0,"existing",NA,"rep_0034_fit_mse.rds"
"mse","rate_state",34,2034,1000402,3604,11.6420138001442,FALSE,TRUE,100,0,"existing",NA,"rep_0034_fit_rate_state.rds"
"mse","ou",35,2035,1000403,2277,2.24058868487676,TRUE,FALSE,35,0,"existing",NA,"rep_0035_fit_ou.rds"
"mse","mse",35,2035,1000404,2277,0.711724750200907,TRUE,FALSE,8,0,"existing",NA,"rep_0035_fit_mse.rds"
"mse","rate_state",35,2035,1000405,2277,1.61328678131104,TRUE,FALSE,21,1,"existing",NA,"rep_0035_fit_rate_state.rds"
"mse","ou",36,2036,1000406,1968,1.43142946958542,TRUE,FALSE,26,0,"existing",NA,"rep_0036_fit_ou.rds"
"mse","mse",36,2036,1000407,1968,0.486203984419505,TRUE,FALSE,7,0,"existing",NA,"rep_0036_fit_mse.rds"
"mse","rate_state",36,2036,1000408,1968,6.83612146377564,FALSE,TRUE,100,5728,"existing",NA,"rep_0036_fit_rate_state.rds"
"mse","ou",37,2037,1000409,1403,0.834306999047597,TRUE,FALSE,21,0,"existing",NA,"rep_0037_fit_ou.rds"
"mse","mse",37,2037,1000410,1403,0.535304435094198,TRUE,FALSE,9,0,"existing",NA,"rep_0037_fit_mse.rds"
"mse","rate_state",37,2037,1000411,1403,2.94932134946187,TRUE,FALSE,59,1,"existing",NA,"rep_0037_fit_rate_state.rds"
"mse","ou",38,2038,1000412,4621,8.06743928194046,TRUE,FALSE,52,0,"existing",NA,"rep_0038_fit_ou.rds"
"mse","mse",38,2038,1000413,4621,8.40360774993897,TRUE,FALSE,46,0,"existing",NA,"rep_0038_fit_mse.rds"
"mse","rate_state",38,2038,1000414,4621,17.3417153159777,FALSE,TRUE,100,4472,"existing",NA,"rep_0038_fit_rate_state.rds"
